,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2
05-01-2021 07:00,10000,14828.03531,1.895629649,4.748336851,0,,,
05-01-2021 08:00,9967.985552,14783.48079,1.895269572,4.7474349,0,,,
05-01-2021 09:00,9974.052155,14777.69154,1.893198675,4.742247538,0,,,
05-01-2021 10:00,9983.564639,14792.94723,1.89440484,4.745268843,0,,,
05-01-2021 11:00,9972.302579,14781.24136,1.892654475,4.740884378,0,,,
05-01-2021 12:00,9987.527426,14835.86839,1.896482331,4.750472723,0,,,
05-01-2021 13:00,9993.116946,14856.43792,1.897102233,4.752025507,0,,,
05-01-2021 14:00,9997.379622,14883.43539,1.899945482,4.759147524,0,,,
05-01-2021 15:00,9979.725812,14821.56665,1.892170882,4.739673033,0,,,
05-01-2021 16:00,9975.507964,14822.97238,1.894131892,4.74458514,0,,,
05-01-2021 17:00,9972.75801,14836.46712,1.895757525,4.748657165,0,,,
05-01-2021 18:00,9982.693513,14867.15959,1.89660779,4.750786982,0,,,
05-01-2021 19:00,9987.660512,14868.95413,1.896351821,4.75014581,0,,,
05-01-2021 20:00,9998.057005,14925.57775,1.900061601,4.759438387,0,,,
05-01-2021 21:00,9998.11488,14920.93704,1.896548322,4.750638022,0,,,
05-01-2021 22:00,10000,14939.13284,1.900063449,4.759443018,0,,,
05-01-2021 23:00,9999.990581,14947.3518,1.898881824,4.756483181,0,,,
06-01-2021 00:00,9995.644831,14921.63266,1.897043308,4.751877907,0,,,
06-01-2021 01:00,9985.714264,14888.39727,1.892973811,4.741684279,0,,,
06-01-2021 02:00,9995.354541,14920.96513,1.894587096,4.745725375,0,,,
06-01-2021 03:00,9982.095853,14919.0673,1.894300679,4.745007932,0,,,
06-01-2021 04:00,9980.543577,14942.44656,1.896566436,4.750683396,0,,,
06-01-2021 05:00,10000,14971.21172,1.89604901,4.749387304,0,,,
06-01-2021 06:00,10000,15016.28165,1.900906611,4.761555041,0,,,
06-01-2021 07:00,9996.771789,15016.45793,1.900323989,4.760095639,0,,,
06-01-2021 08:00,9978.236326,14960.21595,1.897375823,4.75271082,0,,,
06-01-2021 09:00,0,,,,0,,,
06-01-2021 10:00,0,,,,0,,,
06-01-2021 11:00,0,,,,0,,,
06-01-2021 12:00,0,,,,0,,,
06-01-2021 13:00,0,,,,0,,,
06-01-2021 14:00,0,,,,0,,,
06-01-2021 15:00,0,,,,0,,,
06-01-2021 16:00,0,,,,0,,,
06-01-2021 17:00,0,,,,0,,,
06-01-2021 18:00,0,,,,0,,,
06-01-2021 19:00,0,,,,0,,,
06-01-2021 20:00,0,,,,0,,,
06-01-2021 21:00,0,,,,0,,,
06-01-2021 22:00,0,,,,0,,,
06-01-2021 23:00,0,,,,0,,,
07-01-2021 00:00,0,,,,0,,,
07-01-2021 01:00,0,,,,0,,,
07-01-2021 02:00,0,,,,0,,,
07-01-2021 03:00,0,,,,0,,,
07-01-2021 04:00,0,,,,0,,,
07-01-2021 05:00,0,,,,0,,,
07-01-2021 06:00,0,,,,0,,,
07-01-2021 07:00,0,,,,0,,,
07-01-2021 08:00,0,,,,0,,,
07-01-2021 09:00,0,,,,0,,,
07-01-2021 10:00,0,,,,0,,,
07-01-2021 11:00,0,,,,0,,,
07-01-2021 12:00,0,,,,0,,,
07-01-2021 13:00,0,,,,0,,,
07-01-2021 14:00,0,,,,0,,,
07-01-2021 15:00,0,,,,0,,,
07-01-2021 16:00,0,,,,0,,,
07-01-2021 17:00,0,,,,0,,,
07-01-2021 18:00,0,,,,0,,,
07-01-2021 19:00,0,,,,0,,,
07-01-2021 20:00,0,,,,0,,,
07-01-2021 21:00,0,,,,0,,,
07-01-2021 22:00,0,,,,0,,,
07-01-2021 23:00,0,,,,0,,,
08-01-2021 00:00,0,,,,0,,,
08-01-2021 01:00,0,,,,0,,,
08-01-2021 02:00,0,,,,0,,,
08-01-2021 03:00,0,,,,0,,,
08-01-2021 04:00,0,,,,0,,,
08-01-2021 05:00,0,,,,0,,,
08-01-2021 06:00,0,,,,0,,,
08-01-2021 07:00,0,,,,0,,,
08-01-2021 08:00,0,,,,0,,,
08-01-2021 09:00,0,,,,0,,,
08-01-2021 10:00,0,,,,0,,,
08-01-2021 11:00,0,,,,0,,,
08-01-2021 12:00,0,,,,0,,,
08-01-2021 13:00,0,,,,0,,,
08-01-2021 14:00,0,,,,0,,,
08-01-2021 15:00,0,,,,0,,,
08-01-2021 16:00,0,,,,0,,,
08-01-2021 17:00,0,,,,0,,,
08-01-2021 18:00,0,,,,0,,,
08-01-2021 19:00,0,,,,0,,,
08-01-2021 20:00,0,,,,0,,,
08-01-2021 21:00,0,,,,0,,,
08-01-2021 22:00,0,,,,0,,,
08-01-2021 23:00,0,,,,0,,,
09-01-2021 00:00,0,,,,0,,,
09-01-2021 01:00,0,,,,0,,,
09-01-2021 02:00,0,,,,0,,,
09-01-2021 03:00,0,,,,7691.364588,9381.019714,1.499968947,3.757251756
09-01-2021 04:00,0,,,,7691.904833,9379.276725,1.501813553,3.761872285
09-01-2021 05:00,0,,,,7690.844207,9356.883115,1.498299906,3.753070997
09-01-2021 06:00,0,,,,7698.388208,9371.767719,1.500216211,3.757871124
09-01-2021 07:00,0,,,,7702.448954,9395.982042,1.505716606,3.771648989
09-01-2021 08:00,0,,,,7704.419358,9369.393565,1.501249204,3.760458654
09-01-2021 09:00,0,,,,7698.935604,9376.35343,1.502362891,3.763248313
09-01-2021 10:00,0,,,,7697.423673,9358.083332,1.502011445,3.76236798
09-01-2021 11:00,0,,,,7697.072504,9361.680572,1.504632661,3.768933829
09-01-2021 12:00,0,,,,7700.829579,9354.375562,1.503295506,3.765584409
09-01-2021 13:00,0,,,,7706.179641,9379.887447,1.505784835,3.771819894
09-01-2021 14:00,0,,,,7696.935741,9336.551913,1.502574771,3.76377905
09-01-2021 15:00,0,,,,7697.184501,9361.203687,1.504870841,3.769530443
09-01-2021 16:00,0,,,,7693.137161,9315.526018,1.500459548,3.758480656
09-01-2021 17:00,0,,,,7690.850584,9312.458075,1.50028186,3.758035568
09-01-2021 18:00,0,,,,7693.900594,9320.017303,1.501969211,3.762262191
09-01-2021 19:00,0,,,,7694.788313,9320.408246,1.501814282,3.76187411
09-01-2021 20:00,0,,,,7696.330381,9313.349947,1.501041684,3.759938839
09-01-2021 21:00,0,,,,7698.399979,9295.200276,1.500007895,3.757349316
09-01-2021 22:00,0,,,,7701.765392,9313.81521,1.502473882,3.763526333
09-01-2021 23:00,0,,,,7701.301449,9289.718358,1.499961482,3.757233056
10-01-2021 00:00,0,,,,7697.231329,9289.286551,1.501117424,3.760128559
10-01-2021 01:00,0,,,,7698.182434,9306.816298,1.503312146,3.76562609
10-01-2021 02:00,0,,,,7700.472891,9317.614433,1.503557701,3.766241177
10-01-2021 03:00,0,,,,7702.544598,9309.208332,1.502548546,3.763713359
10-01-2021 04:00,0,,,,7695.330533,9290.888882,1.503139384,3.76519334
10-01-2021 05:00,0,,,,7693.164291,9253.759562,1.498100925,3.752572574
10-01-2021 06:00,0,,,,7694.847516,9300.074481,1.503777369,3.766791419
10-01-2021 07:00,0,,,,7692.560374,9254.332374,1.498600344,3.75382356
10-01-2021 08:00,0,,,,7690.119588,9284.292049,1.502908938,3.7646161
10-01-2021 09:00,0,,,,7676.512386,9241.146296,1.497900475,3.752070467
10-01-2021 10:00,0,,,,7684.171531,9228.20129,1.496063954,3.747470193
10-01-2021 11:00,0,,,,7685.894287,9258.781731,1.499310169,3.755601593
10-01-2021 12:00,0,,,,7686.300944,9231.787884,1.49706504,3.749977797
10-01-2021 13:00,0,,,,7682.719163,9228.548003,1.496229576,3.747885056
10-01-2021 14:00,0,,,,7678.959098,9225.241008,1.49658048,3.748764032
10-01-2021 15:00,0,,,,7676.675066,9236.621393,1.497617373,3.751361329
10-01-2021 16:00,0,,,,7671.468612,9205.345134,1.495035982,3.744895238
10-01-2021 17:00,0,,,,7674.251067,9217.602039,1.496694182,3.749048842
10-01-2021 18:00,0,,,,7668.484776,9229.811504,1.497949458,3.752193166
10-01-2021 19:00,0,,,,7663.796569,9186.359878,1.493378429,3.740743258
10-01-2021 20:00,0,,,,7669.05481,9225.195723,1.498444482,3.753433144
10-01-2021 21:00,0,,,,7666.764712,9206.252232,1.494968878,3.744727152
10-01-2021 22:00,0,,,,7666.88431,9207.142992,1.495106126,3.745070941
10-01-2021 23:00,0,,,,7666.953423,9230.900622,1.49745646,3.75095826
11-01-2021 00:00,0,,,,7661.033074,9225.458032,1.497313377,3.750599856
11-01-2021 01:00,0,,,,7658.77011,9195.205044,1.493878563,3.741996036
11-01-2021 02:00,0,,,,7654.568096,9218.070908,1.496901851,3.74956903
11-01-2021 03:00,0,,,,7656.747407,9197.310843,1.493870475,3.741975775
11-01-2021 04:00,0,,,,7653.725157,9187.986635,1.490938244,3.734630871
11-01-2021 05:00,0,,,,7539.184701,8916.532734,1.470259043,3.682831822
11-01-2021 06:00,0,,,,7543.043196,8966.476191,1.474729018,3.694028601
11-01-2021 07:00,0,,,,7549.307128,8983.293531,1.477397845,3.70071371
11-01-2021 08:00,0,,,,7541.156898,8959.112601,1.47535573,3.695598444
11-01-2021 09:00,0,,,,7540.721371,8949.255477,1.470975216,3.684625753
11-01-2021 10:00,0,,,,7542.930535,8949.782132,1.471424882,3.685752116
11-01-2021 11:00,0,,,,7552.592118,8992.890636,1.476891393,3.699445106
11-01-2021 12:00,0,,,,7555.154472,8996.067823,1.47443162,3.693283653
11-01-2021 13:00,0,,,,7557.375239,8998.802477,1.475543785,3.6960695
11-01-2021 14:00,0,,,,7554.206127,9012.149598,1.476313147,3.697996664
11-01-2021 15:00,0,,,,7556.401263,9017.410138,1.477200906,3.7002204
11-01-2021 16:00,0,,,,7552.138596,9003.87293,1.474589698,3.69367962
11-01-2021 17:00,0,,,,7555.449924,9036.22138,1.478007523,3.702240883
11-01-2021 18:00,0,,,,7561.034467,9053.877293,1.479616116,3.706270227
11-01-2021 19:00,0,,,,7562.872703,9055.262628,1.477684202,3.701431002
11-01-2021 20:00,0,,,,7702.649505,9391.411094,1.506318356,3.773156304
11-01-2021 21:00,0,,,,7696.328325,9375.828821,1.502690591,3.764069165
11-01-2021 22:00,0,,,,7695.125954,9390.518558,1.505345283,3.770718866
11-01-2021 23:00,0,,,,7697.387655,9377.17256,1.501008464,3.759855627
12-01-2021 00:00,0,,,,7696.271459,9369.862237,1.500429209,3.758404659
12-01-2021 01:00,0,,,,7695.946274,9385.291129,1.50049523,3.758570036
12-01-2021 02:00,0,,,,7700.32069,9401.078015,1.501408971,3.760858853
12-01-2021 03:00,0,,,,7704.757005,9443.266701,1.506825875,3.77442758
12-01-2021 04:00,0,,,,7702.922883,9427.383371,1.504080072,3.767549658
12-01-2021 05:00,0,,,,7704.292221,9423.487159,1.502001992,3.762344301
12-01-2021 06:00,0,,,,7699.882225,9424.830143,1.503444442,3.765957474
12-01-2021 07:00,0,,,,7699.947492,9447.463737,1.504612481,3.76888328
12-01-2021 08:00,0,,,,7703.093103,9436.529385,1.502910406,3.764619777
12-01-2021 09:00,0,,,,7706.553823,9456.717955,1.50389341,3.76708209
12-01-2021 10:00,0,,,,7707.814909,9464.463109,1.505741724,3.771711906
12-01-2021 11:00,0,,,,7706.266721,9487.584905,1.508326179,3.778185672
12-01-2021 12:00,0,,,,7708.160254,9475.60795,1.504603702,3.768861289
12-01-2021 13:00,0,,,,7704.472152,9473.053665,1.50312352,3.765153602
12-01-2021 14:00,0,,,,7705.415171,9478.178319,1.503231565,3.765424242
12-01-2021 15:00,0,,,,7698.577356,9455.886345,1.50214767,3.762709208
12-01-2021 16:00,0,,,,7697.970243,9472.589185,1.5030168,3.764886282
12-01-2021 17:00,0,,,,7700.466795,9501.859432,1.507508791,3.776138208
12-01-2021 18:00,0,,,,7701.688653,9501.918952,1.504711026,3.769130126
12-01-2021 19:00,0,,,,7697.455125,9491.126853,1.504443226,3.768459317
12-01-2021 20:00,0,,,,7692.738909,9480.689925,1.50207616,3.762530084
12-01-2021 21:00,0,,,,7693.694549,9500.090443,1.504331749,3.768180079
12-01-2021 22:00,0,,,,7692.0194,9477.411225,1.501994593,3.762325768
12-01-2021 23:00,0,,,,7689.658813,9477.677754,1.502431027,3.763418985
13-01-2021 00:00,0,,,,7694.186175,9524.529029,1.507195602,3.775353705
13-01-2021 01:00,0,,,,7692.865482,9503.441984,1.503009254,3.764867379
13-01-2021 02:00,0,,,,7686.34244,9489.537663,1.502054623,3.762476136
13-01-2021 03:00,0,,,,7687.15515,9478.235594,1.501412793,3.760868426
13-01-2021 04:00,0,,,,7689.917479,9502.690429,1.502873728,3.764527902
13-01-2021 05:00,0,,,,7692.51081,9497.952804,1.501767243,3.761756282
13-01-2021 06:00,0,,,,7694.895419,9530.975944,1.5068091,3.774385561
13-01-2021 07:00,0,,,,7695.320197,9540.220707,1.505498788,3.77110338
13-01-2021 08:00,0,,,,7689.710057,9521.557857,1.503423495,3.765905006
13-01-2021 09:00,0,,,,7687.350276,9534.123181,1.505705099,3.771620164
13-01-2021 10:00,0,,,,7686.116799,9517.248641,1.504614713,3.768888872
13-01-2021 11:00,0,,,,7684.954733,9511.926718,1.503812534,3.766879505
13-01-2021 12:00,0,,,,7683.90123,9521.689961,1.505286917,3.770572667
13-01-2021 13:00,0,,,,7684.447509,9496.420579,1.502492547,3.763573086
13-01-2021 14:00,0,,,,7682.790513,9501.77707,1.501222789,3.760392488
13-01-2021 15:00,0,,,,7680.871597,9491.076305,1.500241106,3.757933482
13-01-2021 16:00,0,,,,7680.120234,9513.355769,1.504287155,3.768068375
13-01-2021 17:00,0,,,,7682.960345,9511.704649,1.504646702,3.768969001
13-01-2021 18:00,0,,,,7684.604557,9502.882129,1.502099532,3.762588629
13-01-2021 19:00,0,,,,7684.567379,9508.464048,1.502959048,3.764741619
13-01-2021 20:00,0,,,,7687.509851,9498.794419,1.502634103,3.763927668
13-01-2021 21:00,0,,,,7691.176073,9518.179343,1.503475728,3.766035843
13-01-2021 22:00,0,,,,7896.79057,9978.828109,1.539275229,3.855709526
13-01-2021 23:00,0,,,,7902.698669,10027.81548,1.544853443,3.869682317
14-01-2021 00:00,0,,,,7903.558849,9995.887276,1.539502407,3.856278581
14-01-2021 01:00,0,,,,7895.860985,10005.10231,1.542731913,3.864368127
14-01-2021 02:00,0,,,,7901.402955,10010.48376,1.543034851,3.865126951
14-01-2021 03:00,0,,,,7903.883193,10002.42535,1.542368273,3.86345725
14-01-2021 04:00,0,,,,7896.482,9975.32969,1.539399386,3.856020525
14-01-2021 05:00,0,,,,7891.394567,9973.726372,1.540318648,3.858323171
14-01-2021 06:00,0,,,,7884.941097,9921.282796,1.536384904,3.84846959
14-01-2021 07:00,0,,,,7887.466589,9956.962402,1.54017852,3.857972168
14-01-2021 08:00,0,,,,7891.807507,9955.57548,1.541388496,3.861003018
14-01-2021 09:00,0,,,,7894.765462,9930.689637,1.537431892,3.851092177
14-01-2021 10:00,0,,,,7889.66741,9922.974316,1.537245787,3.850626004
14-01-2021 11:00,0,,,,7885.078692,9923.395907,1.537580834,3.851465259
14-01-2021 12:00,0,,,,7883.554535,9935.113417,1.54048887,3.858749558
14-01-2021 13:00,0,,,,7874.866392,9891.126143,1.536966741,3.849927025
14-01-2021 14:00,0,,,,7872.557055,9887.271023,1.537993917,3.852499984
14-01-2021 15:00,0,,,,7875.582826,9870.612637,1.53390855,3.842266605
14-01-2021 16:00,0,,,,7875.545215,9872.253489,1.534627664,3.844067903
14-01-2021 17:00,0,,,,7878.25181,9848.03262,1.533874429,3.842181134
14-01-2021 18:00,0,,,,7875.658598,9863.842932,1.537614526,3.851549653
14-01-2021 19:00,0,,,,7883.371078,9863.952913,1.536697694,3.849253093
14-01-2021 20:00,0,,,,7892.596643,9889.535821,1.539141091,3.855373525
14-01-2021 21:00,0,,,,7891.263472,9897.033755,1.54040992,3.858551797
14-01-2021 22:00,0,,,,7886.907468,9859.099398,1.537407741,3.851031681
14-01-2021 23:00,0,,,,7889.083957,9876.345149,1.539115172,3.855308602
15-01-2021 00:00,0,,,,7894.707966,9867.622662,1.539760582,3.856925279
15-01-2021 01:00,0,,,,7890.61085,9878.164501,1.540611779,3.859057432
15-01-2021 02:00,0,,,,7890.066749,9825.260296,1.535342645,3.845858849
15-01-2021 03:00,0,,,,7887.638888,9868.070322,1.541117074,3.860323137
15-01-2021 04:00,0,,,,7884.957688,9844.558413,1.538806822,3.854536218
15-01-2021 05:00,0,,,,7885.840591,9804.43891,1.53452248,3.843804429
15-01-2021 06:00,0,,,,7892.019907,9827.396333,1.537742172,3.851869391
15-01-2021 07:00,0,,,,7887.693284,9823.260362,1.538027032,3.852582934
15-01-2021 08:00,0,,,,7893.517093,9836.655722,1.541345215,3.860894604
15-01-2021 09:00,0,,,,7895.036395,9802.776393,1.536952684,3.849891814
15-01-2021 10:00,0,,,,7892.681864,9795.192276,1.535618141,3.846548936
15-01-2021 11:00,0,,,,7888.819313,9789.810958,1.537583618,3.851472231
15-01-2021 12:00,0,,,,7889.245821,9776.36373,1.53464014,3.844099154
15-01-2021 13:00,0,,,,7891.022353,9775.40991,1.535310766,3.845778996
15-01-2021 14:00,0,,,,7976.19438,9977.649737,1.5516002,3.886582177
15-01-2021 15:00,0,,,,7978.55177,9972.259927,1.551439518,3.886179687
15-01-2021 16:00,0,,,,7978.42182,9961.624204,1.550673171,3.884260074
15-01-2021 17:00,0,,,,7983.770769,10002.27076,1.556618107,3.899151464
15-01-2021 18:00,0,,,,7984.335114,9986.097364,1.554417831,3.893640023
15-01-2021 19:00,0,,,,7981.762107,9976.691424,1.554576937,3.894038565
15-01-2021 20:00,0,,,,7980.298389,9951.988544,1.550444618,3.883687576
15-01-2021 21:00,0,,,,7972.816446,9930.308346,1.550219171,3.883122856
15-01-2021 22:00,0,,,,7964.837484,9925.374518,1.551895697,3.887322364
15-01-2021 23:00,0,,,,7971.332329,9911.584392,1.548998162,3.880064368
16-01-2021 00:00,0,,,,7972.268843,9929.838477,1.550492311,3.88380704
16-01-2021 01:00,0,,,,7964.820117,9917.617489,1.55252078,3.888888125
16-01-2021 02:00,0,,,,7963.000047,9921.674083,1.552736375,3.889428165
16-01-2021 03:00,0,,,,7958.086875,9870.662218,1.545838699,3.872150271
16-01-2021 04:00,0,,,,7948.039514,9858.147044,1.545890803,3.872280786
16-01-2021 05:00,0,,,,7946.432055,9850.654026,1.546667838,3.87422717
16-01-2021 06:00,0,,,,7953.56626,9846.881103,1.545147214,3.87041818
16-01-2021 07:00,0,,,,7659.355476,9185.056141,1.493384052,3.740757341
16-01-2021 08:00,0,,,,7661.636292,9209.61794,1.498514811,3.75360931
16-01-2021 09:00,0,,,,7662.093923,9210.544325,1.497692641,3.751549869
16-01-2021 10:00,0,,,,7657.824791,9183.083361,1.4950727,3.744987212
16-01-2021 11:00,0,,,,7659.119209,9177.62918,1.493980853,3.742252261
16-01-2021 12:00,0,,,,7661.79875,9177.125364,1.493851747,3.741928864
16-01-2021 13:00,0,,,,7663.916271,9216.896856,1.498316713,3.753113098
16-01-2021 14:00,0,,,,7661.322753,9196.039795,1.494827057,3.744371905
16-01-2021 15:00,0,,,,7659.519943,9175.847274,1.493885728,3.742013983
16-01-2021 16:00,0,,,,7661.958775,9200.213592,1.497380866,3.750768906
16-01-2021 17:00,0,,,,7658.007856,9190.258467,1.496937935,3.749659414
16-01-2021 18:00,0,,,,7650.231444,9159.581134,1.492711947,3.739073794
16-01-2021 19:00,0,,,,7656.278013,9173.490651,1.492322582,3.738098481
16-01-2021 20:00,0,,,,7663.306094,9181.972345,1.493803145,3.741807122
16-01-2021 21:00,0,,,,7659.727927,9209.098924,1.496264371,3.747972213
16-01-2021 22:00,0,,,,7657.43007,9209.429374,1.496441129,3.748414972
16-01-2021 23:00,0,,,,7652.039602,9190.504183,1.495006053,3.74482027
17-01-2021 00:00,0,,,,7659.665008,9201.290891,1.494068434,3.742471641
17-01-2021 01:00,0,,,,7655.77494,9207.131009,1.497813708,3.751853126
17-01-2021 02:00,0,,,,7656.396673,9190.476693,1.493455912,3.740937344
17-01-2021 03:00,0,,,,7658.039927,9223.307879,1.497195388,3.750304305
17-01-2021 04:00,0,,,,7650.428486,9206.32635,1.496371558,3.748240705
17-01-2021 05:00,0,,,,7642.962544,9176.954508,1.493199002,3.740293812
17-01-2021 06:00,0,,,,7641.305017,9180.625437,1.493192529,3.740277599
17-01-2021 07:00,0,,,,7638.452231,9186.529089,1.492449504,3.738416406
17-01-2021 08:00,0,,,,7639.059649,9187.888264,1.492570445,3.73871935
17-01-2021 09:00,0,,,,7636.509784,9170.353877,1.49068087,3.733986177
17-01-2021 10:00,0,,,,7638.965758,9166.477394,1.489629399,3.731352364
17-01-2021 11:00,0,,,,7639.639404,9213.628868,1.494973785,3.744739442
17-01-2021 12:00,0,,,,7639.994979,9199.998616,1.491856177,3.736930189
17-01-2021 13:00,0,,,,7639.127484,9193.834889,1.491662835,3.736445888
17-01-2021 14:00,0,,,,7638.852206,9190.510584,1.489836384,3.731870838
17-01-2021 15:00,0,,,,7640.346389,9202.982886,1.491389582,3.73576142
17-01-2021 16:00,0,,,,7641.128835,9224.012485,1.494557583,3.743696903
17-01-2021 17:00,0,,,,7635.97845,9205.928952,1.490987928,3.734755323
