,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5
02-01-2021 01:00,7161.895813,8230.886134,1.300665342,3.525774639,0,,,,9049.292071,12462.8602,1.582630336,4.290110392,0,,,,8399.063324,10847.70976,1.468645643,3.981126732
02-01-2021 02:00,7159.880926,8192.635818,1.295790607,3.512560465,0,,,,9039.310626,12389.23454,1.575622702,4.271114469,10000,14804.19518,1.727437327,4.682645504,8402.791001,10812.36903,1.464087588,3.968770997
02-01-2021 03:00,7168.432524,8234.844079,1.300855717,3.526290697,0,,,,9030.081029,12403.31262,1.578622307,4.27924564,9997.221594,14839.63192,1.731725995,4.694270998,8397.337618,10831.39139,1.467385249,3.977710121
02-01-2021 04:00,7164.51874,8222.365938,1.299778013,3.523369314,0,,,,9027.331493,12390.84345,1.577684161,4.276702563,10000,14839.70928,1.731554333,4.693805667,8386.390101,10801.3989,1.465300525,3.972058963
02-01-2021 05:00,7166.41523,8225.688386,1.301048992,3.526814616,0,,,,9030.884308,12399.88181,1.579482299,4.281576861,9999.877495,14839.83677,1.732897848,4.697447595,8396.347988,10824.05094,1.467940248,3.979214585
02-01-2021 06:00,7167.326141,8217.368484,1.300237701,3.524615413,0,,,,9038.942994,12403.62588,1.579456762,4.281507637,9999.069423,14820.70284,1.731683097,4.694154714,8394.25183,10805.80872,1.466577676,3.975520994
02-01-2021 07:00,7178.347439,8237.683023,1.300351144,3.524922927,0,,,,9029.248995,12374.04235,1.575880891,4.271814355,9999.428841,14813.8376,1.729376853,4.687903068,8391.017535,10793.27569,1.46411184,3.968836737
02-01-2021 08:00,7171.356202,8225.724488,1.299718058,3.523206792,0,,,,9027.525898,12374.20241,1.576276889,4.272887806,10000,14820.87626,1.730306588,4.690423346,8379.334148,10771.08097,1.463004458,3.965834906
02-01-2021 09:00,7161.307505,8207.592944,1.298759268,3.520607754,0,,,,9034.192699,12395.45336,1.578220288,4.278155868,9994.721859,14814.58042,1.73069778,4.691483768,8363.913835,10740.88319,1.461573898,3.96195702
02-01-2021 10:00,7160.570485,8185.362214,1.297612449,3.517499019,0,,,,8889.121635,12026.74696,1.555437967,4.216398761,9993.898247,14780.00249,1.729494291,4.688221414,8369.969053,10729.4254,1.461400532,3.961487068
02-01-2021 11:00,7153.547882,8188.721996,1.297996096,3.518538986,0,,,,8889.588247,12053.36697,1.557416357,4.221761674,9996.739095,14818.25732,1.731941157,4.694854247,8365.031774,10740.94144,1.462320222,3.963980114
02-01-2021 12:00,7168.856747,8204.480872,1.297504921,3.517207537,0,,,,8896.904072,12044.61942,1.554676055,4.214333408,9995.319156,14782.56298,1.727434219,4.682637081,8383.146425,10759.09245,1.46148731,3.961722302
02-01-2021 13:00,7183.136796,8247.73219,1.30339825,3.533182859,0,,,,8890.054544,12049.36593,1.557978542,4.223285617,9993.440014,14803.49825,1.73192704,4.69481598,8382.425674,10775.48545,1.465387045,3.972293497
02-01-2021 14:00,7191.476257,8252.367312,1.301558242,3.528195064,0,,,,8896.908211,12045.13019,1.555220421,4.215809048,9995.650212,14783.8866,1.728011065,4.684200764,8385.066878,10763.94061,1.462246433,3.963780092
02-01-2021 15:00,7196.60817,8283.77001,1.307093423,3.543199539,0,,,,8890.699399,12062.7534,1.56006169,4.228932504,9996.525036,14825.42738,1.734518056,4.70183957,8383.318084,10788.19574,1.467366789,3.977660082
02-01-2021 16:00,7205.786372,8284.408504,1.306856167,3.542556399,0,,,,8878.602649,12008.46172,1.556187641,4.218430938,9999.101752,14799.96868,1.732625032,4.696708059,8375.205327,10746.40717,1.464277395,3.969285514
02-01-2021 17:00,7200.549388,8256.308464,1.302126815,3.529736321,0,,,,8881.175227,11987.94338,1.55189427,4.206792695,9997.918499,14764.56227,1.727321718,4.682332118,8374.122864,10720.72517,1.459769022,3.957064456
02-01-2021 18:00,7218.806157,8314.374672,1.309125638,3.54870836,0,,,,8879.473715,12012.99973,1.556432269,4.21909406,9990.296176,14782.01952,1.731667101,4.694111351,8373.111934,10744.2645,1.464131262,3.968889387
02-01-2021 19:00,7212.86338,8308.927769,1.308597945,3.547277919,0,,,,8895.588585,12060.19095,1.559297243,4.22686028,9992.159679,14797.74427,1.732295785,4.695815555,8371.523241,10749.36471,1.464326167,3.969417723
02-01-2021 20:00,7218.403112,8288.083848,1.305410759,3.538638263,0,,,,8888.570532,11998.00253,1.553457972,4.211031495,9991.606319,14739.99968,1.726875021,4.681121235,8357.00772,10675.40117,1.457622931,3.951246948
02-01-2021 21:00,7305.111248,8480.548793,1.321424633,3.582047823,0,,,,8882.798944,11995.0848,1.55464925,4.214260748,9988.947053,14746.84738,1.728856885,4.686493567,8348.827106,10666.36371,1.458381245,3.953302545
02-01-2021 22:00,7323.311645,8550.649163,1.327169813,3.597621551,0,,,,8892.585451,12058.9759,1.559194351,4.226581366,9990.046857,14799.91653,1.732445987,4.696222714,8350.668966,10707.22718,1.461512839,3.961791504
02-01-2021 23:00,7324.224374,8530.093348,1.32517702,3.592219596,0,,,,8892.305166,12028.6455,1.55674218,4.219934152,9991.364052,14766.26233,1.729926049,4.689391801,8359.652316,10700.53665,1.460571753,3.959240458
03-01-2021 00:00,7324.240406,8524.222866,1.325625874,3.593436326,0,,,,8887.846081,12011.80387,1.556723407,4.219883264,9986.83395,14747.69478,1.73007155,4.689786217,8373.950847,10726.64748,1.463287362,3.966601788
03-01-2021 01:00,7309.999106,8492.663085,1.322936679,3.586146598,0,,,,8877.063772,11985.51787,1.554843357,4.214786923,9987.040964,14746.89253,1.729829835,4.689130988,8383.260178,10746.46254,1.464355005,3.969495896
03-01-2021 02:00,7308.245023,8492.560558,1.322828432,3.585853167,0,,,,8871.49148,11977.2118,1.554145201,4.212894399,9987.736236,14754.79921,1.730254088,4.69028103,8368.597859,10717.71193,1.462318471,3.963975367
03-01-2021 03:00,7304.750941,8497.410363,1.324330836,3.589925806,0,,,,8881.89667,12019.46912,1.55819965,4.223884985,9988.545019,14778.64681,1.733141368,4.698107716,8386.978834,10775.63037,1.467503754,3.978031359
03-01-2021 04:00,7314.530891,8522.742713,1.326451186,3.595673537,0,,,,8877.977139,12016.06711,1.558156586,4.223768248,9989.958895,14789.67251,1.734080599,4.700653735,8392.196492,10793.10385,1.468964579,3.981991286
03-01-2021 05:00,7323.980433,8511.022382,1.325005742,3.591755304,0,,,,8890.118036,12002.51983,1.556731221,4.219904446,9990.952903,14740.30501,1.730543735,4.69106619,8393.75026,10757.72969,1.466028031,3.974031048
03-01-2021 06:00,7329.33929,8518.492986,1.323196239,3.586850199,0,,,,8892.069415,11998.41718,1.553697247,4.21168011,9992.456968,14733.17008,1.727000837,4.681462291,8400.11951,10764.81778,1.4638481,3.968121806
03-01-2021 07:00,7323.448945,8523.977163,1.326529694,3.595886351,0,,,,8894.345747,12030.70419,1.559081884,4.226276498,9990.673268,14762.27455,1.73238272,4.696051213,8399.780406,10787.84395,1.468588371,3.980971481
03-01-2021 08:00,7323.868986,8530.85251,1.327823304,3.599393002,0,,,,8891.669588,12033.47263,1.560167843,4.229220257,9988.981941,14769.42079,1.733826188,4.699964091,8383.387001,10758.73831,1.467540596,3.978131228
03-01-2021 09:00,7327.474686,8512.643725,1.324056196,3.589181326,0,,,,8898.173932,12011.20617,1.555955836,4.217802572,9991.107708,14728.9436,1.728371314,4.685177308,8395.09684,10752.45061,1.464573624,3.970088518
03-01-2021 10:00,7332.275076,8524.37219,1.324684833,3.5908854,0,,,,8908.316424,12036.79878,1.557324037,4.221511418,9987.896951,14723.1366,1.727718765,4.683408411,8398.795154,10762.89434,1.4650601,3.97140723
03-01-2021 11:00,7329.614337,8501.832244,1.32339861,3.587398775,0,,,,8891.330972,11975.90604,1.553922879,4.21229174,9987.420594,14695.28386,1.726616946,4.68042166,8399.730565,10745.68783,1.464409968,3.969644887
03-01-2021 12:00,7326.647059,8499.534084,1.323332256,3.587218907,0,,,,8896.107706,11992.15054,1.555023444,4.215275094,9990.093901,14708.2329,1.727541094,4.68292679,8394.835053,10739.69665,1.46415997,3.968967206
03-01-2021 13:00,7328.363545,8519.699435,1.326850868,3.596756973,0,,,,8895.740968,12015.6503,1.558817383,4.225559501,9993.976437,14747.22382,1.732301752,4.695831729,8394.263182,10760.02197,1.467739458,3.978670292
03-01-2021 14:00,7324.840618,8493.428849,1.32458931,3.590626461,0,,,,8895.755588,11991.15073,1.556996233,4.220622825,9994.725392,14719.28584,1.730433297,4.690766822,8391.624344,10731.44919,1.465576244,3.972806366
03-01-2021 15:00,7330.086986,8540.92097,1.328870574,3.602231884,0,,,,8890.570932,12026.76288,1.56005047,4.228902088,9993.588896,14774.53829,1.734464868,4.701695391,8391.00562,10773.20192,1.469044692,3.982208452
03-01-2021 16:00,7343.073373,8545.167351,1.329821332,3.604809149,0,,,,8888.292983,11991.15309,1.558385805,4.224389602,9993.683576,14738.29165,1.733165166,4.698172226,8397.543747,10760.53555,1.46887968,3.981761146
03-01-2021 17:00,7357.347185,8571.524927,1.331553238,3.609503909,0,,,,8883.89804,11975.41355,1.557120172,4.220958792,9990.327436,14722.63984,1.731906051,4.694759086,8387.703801,10732.92259,1.466725723,3.975922315
03-01-2021 18:00,7352.860561,8549.6989,1.329377962,3.603607287,0,,,,8885.983038,11964.22182,1.55581663,4.21742522,9985.326211,14690.97598,1.729441314,4.688077807,8400.778423,10747.09224,1.467070126,3.976855902
03-01-2021 19:00,7353.666526,8565.49749,1.330158261,3.60572248,0,,,,8875.285254,11956.90881,1.554881362,4.214889944,9986.347475,14715.01437,1.730264285,4.690308672,8395.515836,10751.79981,1.466973594,3.976594228
03-01-2021 20:00,7350.335986,8571.371754,1.331072123,3.608199728,0,,,,8878.579123,11982.2433,1.557063277,4.220804564,9985.404288,14734.29802,1.731974587,4.694944869,8398.14601,10773.92333,1.468993998,3.982071033
03-01-2021 21:00,7344.472675,8538.541582,1.328352093,3.600826415,0,,,,8876.40914,11950.98723,1.554783131,4.214623664,9985.538331,14702.38059,1.729800424,4.689051263,8408.208483,10772.54567,1.468650684,3.981140395
03-01-2021 22:00,7342.227281,8536.676238,1.328378595,3.600898254,0,,,,8877.971246,11958.70587,1.555569025,4.216754026,9987.299001,14711.48757,1.730574663,4.691150029,8411.514551,10783.95197,1.469693584,3.983967434
03-01-2021 23:00,7338.056836,8526.093748,1.328336697,3.600784681,0,,,,8864.719858,11926.92945,1.554457804,4.213741785,9986.660562,14709.34072,1.731506795,4.693676804,8412.221762,10784.40856,1.470560514,3.98631746
04-01-2021 00:00,7340.002101,8539.67346,1.330512407,3.606682479,0,,,,8868.102415,11948.19142,1.557164193,4.221078122,9991.244422,14737.07487,1.734566597,4.701971151,8399.422275,10767.42659,1.470607608,3.986445122
04-01-2021 01:00,7347.303766,8553.570424,1.329334822,3.603490345,0,,,,8875.466273,11959.63509,1.555272368,4.215949864,9992.599694,14733.34067,1.731350782,4.69325389,8405.0368,10775.98969,1.468688614,3.981243215
04-01-2021 02:00,7334.898014,8502.608336,1.325435009,3.592918938,0,,,,8876.718396,11931.57911,1.553513381,4.211181694,9993.955863,14698.48559,1.729338878,4.687800127,8404.509006,10745.84947,1.466674727,3.975784077
04-01-2021 03:00,7329.032203,8494.366382,1.324067631,3.589212321,0,,,,8878.745358,11940.85826,1.55323176,4.210418291,9992.74626,14700.77311,1.728440347,4.685364439,8401.741688,10743.79569,1.465612953,3.972905874
04-01-2021 04:00,7327.139945,8494.060814,1.325094762,3.591996614,0,,,,8872.410369,11932.70626,1.553908124,4.212251742,9991.04454,14704.45964,1.730049417,4.689726221,8385.690107,10713.41446,1.464833254,3.970792308
04-01-2021 05:00,7335.27874,8516.279191,1.327778664,3.599271993,0,,,,8857.67804,11906.58198,1.553436616,4.210973603,9985.330872,14700.89656,1.731242728,4.692960983,8382.581996,10713.46983,1.465934817,3.973778366
04-01-2021 06:00,7340.446996,8509.964394,1.32601922,3.594502587,0,,,,8850.468781,11866.15453,1.549438737,4.200136365,9982.551685,14664.55837,1.72744442,4.682664732,8387.426573,10702.43856,1.463776326,3.967927245
04-01-2021 07:00,7348.233271,8551.483808,1.330701991,3.607196394,0,,,,8844.612792,11885.92254,1.552404542,4.208175912,9978.176189,14695.24699,1.731087022,4.692538903,8390.857459,10740.42566,1.467936773,3.979205163
04-01-2021 08:00,7333.520337,8511.656566,1.325835281,3.594003974,0,,,,8852.906493,11892.24263,1.550703867,4.203565813,9976.161643,14674.20001,1.727469046,4.682731487,8395.160859,10738.86686,1.465778575,3.973354834
04-01-2021 09:00,7335.998977,8520.856837,1.329237929,3.603227693,0,,,,8853.239173,11901.7967,1.554472316,4.213781125,9976.76661,14686.03641,1.731638625,4.694034162,8382.985134,10718.57835,1.467448554,3.977881726
04-01-2021 10:00,7325.192609,8478.453754,1.323851493,3.588626427,0,,,,8854.937806,11878.4201,1.55047738,4.202951865,9975.916022,14649.90887,1.726803676,4.680927838,8387.605907,10704.09167,1.464128017,3.96888059
04-01-2021 11:00,7325.988508,8476.139123,1.323002086,3.5863239,0,,,,8864.127809,11893.30705,1.550645941,4.20340879,9975.953206,14642.14725,1.725506459,4.677411411,8391.916565,10708.51277,1.463728293,3.967797039
04-01-2021 12:00,7326.336788,8497.684599,1.327632281,3.598875187,0,,,,8870.203128,11938.21212,1.557033403,4.220723583,9974.105023,14676.16747,1.731435688,4.69348405,8374.425717,10696.51845,1.466199206,3.97449506
04-01-2021 13:00,7332.606939,8511.532529,1.326725263,3.59641649,0,,,,8856.656279,11904.33229,1.552554822,4.208583282,9973.851844,14672.52737,1.728647085,4.685924852,8369.977069,10685.00502,1.463228675,3.966442702
04-01-2021 14:00,7342.628661,8524.092044,1.327348844,3.59810686,0,,,,8849.597936,11876.06319,1.550375863,4.202676678,9970.829763,14650.57422,1.72691649,4.681233648,8376.398814,10688.29649,1.463041841,3.96593624
04-01-2021 15:00,7353.441685,8558.664711,1.332448076,3.611929588,0,,,,8836.803897,11864.19562,1.55250663,4.208452646,9968.491431,14666.4624,1.731013977,4.692340898,8386.069164,10725.76253,1.468276763,3.980126789
04-01-2021 16:00,7357.818188,8563.329085,1.331283485,3.608772678,0,,,,8847.656682,11881.74296,1.551918748,4.206859049,9972.209774,14665.4359,1.729016933,4.686927415,8397.698313,10745.35487,1.468011927,3.979408887
04-01-2021 17:00,7354.302073,8548.920265,1.328440246,3.601065375,0,,,,8850.926013,11877.99008,1.549642391,4.200688419,9971.838971,14650.68051,1.725925883,4.678548361,8407.594808,10757.88194,1.466912335,3.97642817
04-01-2021 18:00,7367.055307,8584.377789,1.331555397,3.60950976,0,,,,8856.837106,11902.78462,1.551690855,4.206241287,9974.003744,14669.45326,1.72748441,4.682773134,8398.845074,10747.58685,1.466596198,3.975571203
04-01-2021 19:00,7374.73396,8606.182968,1.333359373,3.614399883,0,,,,8851.694866,11898.61285,1.551672996,4.206192877,9970.130141,14669.67383,1.727774168,4.683558595,8408.555174,10776.44809,1.468748214,3.981404776
04-01-2021 20:00,7373.19985,8583.261194,1.330555506,3.60679931,0,,,,9085.755576,12420.07211,1.583793706,4.293263994,9972.497204,14642.97842,1.724894167,4.675751641,8413.334574,10762.95026,1.466719063,3.97590426
04-01-2021 21:00,7371.721823,8589.860574,1.332671625,3.612535573,0,,,,9075.082896,12410.77113,1.58515968,4.296966804,9974.028931,14664.86972,1.728254188,4.684859809,8414.131225,10777.48153,1.469439039,3.983277426
04-01-2021 22:00,7360.514858,8577.339047,1.331869298,3.610360669,0,,,,9076.123906,12429.02834,1.586519304,4.300652401,9972.933001,14680.84181,1.729460822,4.688130687,8434.363103,10837.19445,1.473599041,3.99455414
04-01-2021 23:00,7360.282833,8548.276323,1.329153708,3.60299939,0,,,,9093.129348,12431.01369,1.586074616,4.299446965,9972.507672,14634.24409,1.726116532,4.679065163,8432.717816,10799.59495,1.470569861,3.986342799
05-01-2021 00:00,7364.451575,8604.789855,1.334602244,3.617768992,0,,,,9090.299885,12490.06028,1.591257876,4.313497471,9969.976867,14705.36302,1.731777328,4.694410148,8435.704023,10864.45169,1.476143814,4.001452374
05-01-2021 01:00,7346.767054,8536.41124,1.328375533,3.600889955,0,,,,9088.721109,12444.05336,1.587108219,4.302248799,9975.644733,14669.75646,1.728449065,4.68538807,8444.453783,10847.28621,1.473930185,3.995451787
05-01-2021 02:00,7345.655391,8561.081491,1.33140807,3.609110396,0,,,,9105.00039,12520.27294,1.593274842,4.318964956,9975.001085,14712.744,1.732319568,4.695880024,8447.914048,10888.32966,1.477856964,4.006096291
05-01-2021 03:00,7342.822487,8543.866334,1.329824527,3.604817811,0,,,,9100.657577,12495.52376,1.591480259,4.314100293,9972.260044,14688.28314,1.730568118,4.691132287,8446.249132,10871.40427,1.476427798,4.002222185
05-01-2021 04:00,7326.84987,8491.354304,1.324017401,3.589076161,0,,,,9114.463947,12500.93848,1.589715755,4.309317169,9969.380944,14649.05876,1.725958061,4.678635588,8441.04913,10836.0888,1.472109147,3.990515412
05-01-2021 05:00,7335.472633,8517.303067,1.32611703,3.594767723,0,,,,9119.327584,12522.81223,1.591224645,4.313407389,9971.096797,14665.75191,1.727259482,4.682163412,8428.286766,10816.62962,1.471059112,3.987669034
05-01-2021 06:00,7326.395862,8502.748822,1.325966534,3.594359769,0,,,,9110.670347,12510.23683,1.591603854,4.314435329,9970.451434,14674.07021,1.728953747,4.686756136,8429.167091,10824.91325,1.472664065,3.992019657
05-01-2021 07:00,7334.657645,8513.307693,1.327013823,3.597198703,0,,,,9117.215562,12516.57916,1.592369306,4.316510275,9973.848277,14671.75395,1.729161024,4.687318012,8422.765714,10802.19442,1.471452749,3.988736086
05-01-2021 08:00,7323.417315,8511.300254,1.326108653,3.594745017,0,,,,9116.77318,12544.10258,1.59320414,4.318773299,9975.072553,14708.44152,1.730299324,4.690403655,8431.849222,10848.32098,1.47366484,3.994732505
05-01-2021 09:00,7323.741958,8511.514302,1.327051042,3.597299596,0,,,,9115.40807,12541.43439,1.594208247,4.321495179,9970.957952,14698.71194,1.731015566,4.692345204,8426.138338,10835.36549,1.473887603,3.995336358
05-01-2021 10:00,7317.475126,8473.208229,1.3212357,3.581535675,0,,,,9107.363626,12484.71914,1.587279617,4.302713415,9969.672344,14651.42024,1.72455932,4.674843955,8429.997977,10811.82612,1.469162442,3.982527643
05-01-2021 11:00,7303.566597,8478.379868,1.324020688,3.589085073,0,,,,9103.795122,12527.15164,1.592747368,4.317535106,9975.30194,14724.91687,1.731899544,4.694741446,8397.564798,10782.18867,1.469808017,3.984277632
05-01-2021 12:00,7294.663008,8460.375987,1.322497871,3.5849571,0,,,,9105.521032,12532.93148,1.59303185,4.318306265,9977.410578,14731.22941,1.732019054,4.695065406,8378.132641,10739.064,1.466736519,3.975951578
05-01-2021 13:00,7282.072644,8422.879412,1.318398118,3.573843708,0,,,,9102.015308,12508.84549,1.590102715,4.310366121,9976.814211,14710.48073,1.729150617,4.6872898,8391.38403,10756.10966,1.466555484,3.975460839
05-01-2021 14:00,7283.42956,8403.694005,1.315924875,3.56713937,0,,,,9104.403966,12482.32516,1.587156089,4.302378563,9976.019556,14670.74947,1.725538908,4.677499372,8405.785158,10760.24942,1.4655964,3.972861006
05-01-2021 15:00,7294.745156,8424.008956,1.318300207,3.573578295,0,,,,9107.793896,12486.04487,1.588350626,4.305616652,0,,,,8409.604745,10764.62671,1.466783386,3.976078622
05-01-2021 16:00,7293.028529,8446.863478,1.321520121,3.582306667,0,,,,9109.927353,12528.87428,1.592759727,4.317568607,0,,,,8416.518253,10813.4561,1.471660462,3.989299143
05-01-2021 17:00,7298.7878,8466.713949,1.323854268,3.58863395,0,,,,9105.431345,12529.18739,1.593649465,4.319980461,0,,,,8427.50669,10847.49905,1.474806155,3.997826321
05-01-2021 18:00,7294.774715,8462.801597,1.322465971,3.584870626,0,,,,9100.473588,12522.1263,1.591934007,4.315330291,0,,,,8422.047302,10840.13168,1.473155775,3.993352558
05-01-2021 19:00,7311.303913,8487.152216,1.323189169,3.586831035,0,,,,9097.432602,12498.16353,1.589064099,4.307550697,0,,,,8434.071316,10852.77076,1.472655593,3.99199669
05-01-2021 20:00,7322.874599,8501.239311,1.324253043,3.589714927,0,,,,9108.377836,12509.77883,1.589812272,4.309578802,0,,,,8433.138074,10837.80067,1.471679256,3.989350088
05-01-2021 21:00,7324.334924,8512.384674,1.323678568,3.588157672,0,,,,9107.214033,12515.57152,1.588447452,4.305879123,0,,,,8455.308743,10896.15705,1.473943122,3.995486857
05-01-2021 22:00,7333.131676,8537.585467,1.325793348,3.593890304,0,,,,9108.846446,12528.11886,1.58954328,4.308849634,0,,,,8456.433959,10906.90534,1.474996925,3.99834345
05-01-2021 23:00,7322.90647,8520.537939,1.324964029,3.591642229,0,,,,9103.777117,12522.78443,1.589717708,4.309322466,0,,,,8446.090381,10889.73809,1.474300011,3.996454292
06-01-2021 00:00,7333.105316,8523.85951,1.324466973,3.590294836,0,,,,9103.006602,12494.41954,1.586987872,4.301922569,0,,,,8437.370381,10847.01843,1.470601484,3.986428521
06-01-2021 01:00,7354.289556,8604.3676,1.333010129,3.613453171,0,,,,9111.089437,12563.93081,1.594193064,4.321454022,0,,,,8424.759648,10862.71658,1.474385359,3.996685649
06-01-2021 02:00,7359.816104,8613.988657,1.332888681,3.613123958,0,,,,9113.074015,12564.13998,1.593141879,4.318604525,0,,,,8420.503455,10849.20531,1.472502934,3.991582871
06-01-2021 03:00,7357.267825,8593.412202,1.330400755,3.606379819,0,,,,9116.764793,12551.14646,1.591247919,4.313470479,0,,,,8428.434667,10848.43843,1.471468505,3.988778795
06-01-2021 04:00,7362.276168,8624.207423,1.333084877,3.613655794,0,,,,9111.032208,12564.92891,1.592474694,4.316795955,0,,,,8422.92587,10860.31451,1.472704787,3.992130044
06-01-2021 05:00,7365.738122,8621.209752,1.332106796,3.611004465,0,,,,9119.078329,12568.72959,1.591821394,4.315025026,0,,,,8414.319323,10827.19846,1.469696192,3.983974503
06-01-2021 06:00,7356.72963,8592.516235,1.328860956,3.602205813,0,,,,9126.307752,12571.5239,1.590720402,4.312040515,0,,,,8400.965061,10784.84281,1.465703706,3.973151885
06-01-2021 07:00,7353.372788,8590.059616,1.329027011,3.602655947,0,,,,9119.505053,12562.40078,1.590592775,4.31169455,0,,,,8403.25385,10796.52122,1.466943603,3.976512932
06-01-2021 08:00,7362.797126,8611.073016,1.330656893,3.607074143,0,,,,9118.763357,12561.40769,1.590594826,4.311700111,0,,,,8401.756719,10794.05749,1.466860878,3.976288684
