Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,THERMAL_EFF,DATE_TIME
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 15:00
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 16:00
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 17:00
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 18:00
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 19:00
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 20:00
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 21:00
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 22:00
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,03-01-2021 23:00
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 00:00
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 01:00
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 02:00
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 03:00
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 04:00
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 05:00
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 06:00
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 07:00
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 08:00
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 09:00
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 10:00
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 11:00
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 12:00
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 13:00
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 14:00
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 15:00
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 16:00
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 17:00
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 18:00
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 19:00
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 20:00
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 21:00
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 22:00
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,04-01-2021 23:00
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 00:00
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 01:00
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 02:00
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 03:00
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 04:00
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 05:00
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 06:00
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 07:00
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 08:00
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 09:00
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 10:00
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 11:00
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 12:00
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 13:00
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 14:00
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 15:00
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 16:00
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 17:00
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 18:00
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 19:00
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 20:00
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 21:00
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 22:00
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,05-01-2021 23:00
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 00:00
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 01:00
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 02:00
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 03:00
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 04:00
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 05:00
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 06:00
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 07:00
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 08:00
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 09:00
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 10:00
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 11:00
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 12:00
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 13:00
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 14:00
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 15:00
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 16:00
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 17:00
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 18:00
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 19:00
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 20:00
141,10000.0,15108.85814,1.860610313,4.394221375,0.0,0.0,0.0,0.0,,06-01-2021 21:00
142,9982.154087,15120.69391,1.862448229,4.398561999,0.0,0.0,0.0,0.0,,06-01-2021 22:00
143,9999.024058,15122.13579,1.861530407,4.396394369,0.0,0.0,0.0,0.0,,06-01-2021 23:00
144,9998.658801,15167.62913,1.866302232,4.407664035,0.0,0.0,0.0,0.0,,07-01-2021 00:00
145,9991.18787,15103.55796,1.85872228,4.389762388,0.0,0.0,0.0,0.0,,07-01-2021 01:00
146,10000.0,15168.21411,1.86195147,4.397388797,0.0,0.0,0.0,0.0,,07-01-2021 02:00
147,10000.0,15178.416,1.862196102,4.397966547,0.0,0.0,0.0,0.0,,07-01-2021 03:00
148,10000.0,15162.51272,1.858936418,4.390268121,0.0,0.0,0.0,0.0,,07-01-2021 04:00
149,9969.876683,15119.24461,1.859611338,4.391862084,0.0,0.0,0.0,0.0,,07-01-2021 05:00
150,9961.710535,15072.46536,1.853704973,4.377912965,0.0,0.0,0.0,0.0,,07-01-2021 06:00
151,9955.170792,15069.49493,1.853116879,4.37652406,0.0,0.0,0.0,0.0,,07-01-2021 07:00
152,9942.478693,15080.4907,1.856464211,4.384429485,0.0,0.0,0.0,0.0,,07-01-2021 08:00
153,9943.511435,15064.09103,1.853089216,4.376458727,0.0,0.0,0.0,0.0,,07-01-2021 09:00
154,9935.2139,15053.49735,1.852030887,4.373959261,0.0,0.0,0.0,0.0,,07-01-2021 10:00
155,9939.660085,15093.07627,1.855449618,4.382033311,0.0,0.0,0.0,0.0,,07-01-2021 11:00
156,9919.473029,15001.61099,1.847317725,4.362828141,0.0,0.0,0.0,0.0,,07-01-2021 12:00
157,9932.075915,15090.77564,1.85594994,4.383214925,0.0,0.0,0.0,0.0,,07-01-2021 13:00
158,9928.430282,15042.20955,1.850989146,4.371498971,0.0,0.0,0.0,0.0,,07-01-2021 14:00
159,9926.560073,15032.07234,1.851461469,4.372614461,0.0,0.0,0.0,0.0,,07-01-2021 15:00
160,9913.795692,15050.95648,1.852914514,4.376046132,0.0,0.0,0.0,0.0,,07-01-2021 16:00
161,9921.913642,14996.34967,1.84660739,4.361150536,0.0,0.0,0.0,0.0,,07-01-2021 17:00
162,9902.407785,14992.3973,1.849413666,4.367778145,0.0,0.0,0.0,0.0,,07-01-2021 18:00
163,9909.047086,14980.62791,1.846385256,4.360625919,0.0,0.0,0.0,0.0,,07-01-2021 19:00
164,9909.774106,15009.41471,1.848451794,4.365506482,0.0,0.0,0.0,0.0,,07-01-2021 20:00
165,9913.630832,14986.35693,1.847336895,4.362873415,0.0,0.0,0.0,0.0,,07-01-2021 21:00
166,9929.305348,15049.93825,1.851791902,4.373394847,0.0,0.0,0.0,0.0,,07-01-2021 22:00
167,9924.597968,15033.51169,1.851510228,4.372729615,0.0,0.0,0.0,0.0,,07-01-2021 23:00
168,9922.046957,15017.5065,1.849690669,4.368432345,0.0,0.0,0.0,0.0,,08-01-2021 00:00
169,9909.093462,14958.39026,1.845806711,4.359259564,0.0,0.0,0.0,0.0,,08-01-2021 01:00
170,9927.117716,15003.54168,1.847980944,4.364394472,0.0,0.0,0.0,0.0,,08-01-2021 02:00
171,9909.145148,14963.25749,1.84549389,4.358520772,0.0,0.0,0.0,0.0,,08-01-2021 03:00
172,9910.422112,15001.84931,1.850529427,4.370413249,0.0,0.0,0.0,0.0,,08-01-2021 04:00
173,9894.968942,14976.77165,1.849688696,4.368427687,0.0,0.0,0.0,0.0,,08-01-2021 05:00
174,9899.420309,14949.3657,1.849040072,4.366895824,0.0,0.0,0.0,0.0,,08-01-2021 06:00
175,9909.839651,14933.06414,1.845552233,4.358658561,0.0,0.0,0.0,0.0,,08-01-2021 07:00
176,9889.273346,14911.11138,1.844358652,4.355839668,0.0,0.0,0.0,0.0,,08-01-2021 08:00
177,9874.450112,14870.6541,1.843870437,4.354686648,0.0,0.0,0.0,0.0,,08-01-2021 09:00
178,9872.560669,14856.25241,1.843475357,4.353753583,0.0,0.0,0.0,0.0,,08-01-2021 10:00
179,9868.259648,14853.95458,1.84294329,4.352496995,0.0,0.0,0.0,0.0,,08-01-2021 11:00
180,9855.188938,14781.25153,1.839874266,4.345248851,0.0,0.0,0.0,0.0,,08-01-2021 12:00
181,9864.523165,14828.3407,1.843722572,4.354337433,0.0,0.0,0.0,0.0,,08-01-2021 13:00
182,9864.828237,14833.72678,1.845422161,4.35835137,0.0,0.0,0.0,0.0,,08-01-2021 14:00
183,9851.407042,14740.43738,1.836069983,4.33626424,0.0,0.0,0.0,0.0,,08-01-2021 15:00
184,9871.509037,14803.05063,1.842156308,4.350638371,0.0,0.0,0.0,0.0,,08-01-2021 16:00
185,9870.130498,14771.26748,1.839714837,4.344872325,0.0,0.0,0.0,0.0,,08-01-2021 17:00
186,9875.557597,14814.92779,1.845548418,4.358649551,0.0,0.0,0.0,0.0,,08-01-2021 18:00
187,9867.022782,14810.0538,1.846459618,4.360801542,0.0,0.0,0.0,0.0,,08-01-2021 19:00
188,9872.832413,14803.56238,1.846635291,4.361216429,0.0,0.0,0.0,0.0,,08-01-2021 20:00
189,9881.906637,14818.96416,1.847223666,4.362605999,0.0,0.0,0.0,0.0,,08-01-2021 21:00
190,9866.114118,14747.06395,1.842602327,4.35169174,0.0,0.0,0.0,0.0,,08-01-2021 22:00
191,9903.438452,14804.25215,1.845139688,4.35768425,0.0,0.0,0.0,0.0,,08-01-2021 23:00
192,9905.317344,14818.88514,1.84965988,4.368359631,0.0,0.0,0.0,0.0,,09-01-2021 00:00
193,9921.60363,14853.6041,1.851899365,4.373648645,0.0,0.0,0.0,0.0,,09-01-2021 01:00
194,9936.017386,14880.4152,1.85244408,4.374935103,0.0,0.0,0.0,0.0,,09-01-2021 02:00
195,9926.03718,14836.46398,1.850610133,4.370603852,0.0,0.0,0.0,0.0,,09-01-2021 03:00
196,9937.121975,14884.03701,1.855195599,4.381433392,0.0,0.0,0.0,0.0,,09-01-2021 04:00
197,9939.574037,14874.35904,1.855694326,4.38261124,0.0,0.0,0.0,0.0,,09-01-2021 05:00
198,9973.540323,14950.51966,1.860244751,4.393358023,0.0,0.0,0.0,0.0,,09-01-2021 06:00
199,9965.590334,14883.53241,1.85630818,4.384060985,0.0,0.0,0.0,0.0,,09-01-2021 07:00
200,9985.79951,14942.9035,1.861497035,4.396315554,0.0,0.0,0.0,0.0,,09-01-2021 08:00
201,9995.333586,14931.78463,1.861044835,4.395247588,0.0,0.0,0.0,0.0,,09-01-2021 09:00
202,9989.609916,14938.65054,1.862915976,4.399666682,0.0,0.0,0.0,0.0,,09-01-2021 10:00
203,9998.498891,14957.39271,1.863935308,4.402074047,0.0,0.0,0.0,0.0,,09-01-2021 11:00
204,9992.777964,14909.88263,1.861746709,4.396905211,0.0,0.0,0.0,0.0,,09-01-2021 12:00
205,9993.395765,14872.95556,1.859155043,4.390784449,0.0,0.0,0.0,0.0,,09-01-2021 13:00
206,10000.0,14914.88291,1.86373503,4.401601049,0.0,0.0,0.0,0.0,,09-01-2021 14:00
207,9990.295666,14887.15302,1.863906133,4.402005143,0.0,0.0,0.0,0.0,,09-01-2021 15:00
208,9960.722757,14814.41328,1.860444859,4.39383062,0.0,0.0,0.0,0.0,,09-01-2021 16:00
209,9953.675987,14773.545,1.855191585,4.381423912,0.0,0.0,0.0,0.0,,09-01-2021 17:00
210,9930.343827,14707.42521,1.851749848,4.373295529,0.0,0.0,0.0,0.0,,09-01-2021 18:00
211,9932.198,14696.19552,1.851544612,4.372810819,0.0,0.0,0.0,0.0,,09-01-2021 19:00
212,9915.863358,14672.18233,1.85275466,4.375668603,0.0,0.0,0.0,0.0,,09-01-2021 20:00
213,9909.446792,14604.77058,1.845571109,4.358703141,0.0,0.0,0.0,0.0,,09-01-2021 21:00
214,9902.587583,14625.0763,1.8513042,4.372243036,0.0,0.0,0.0,0.0,,09-01-2021 22:00
215,9920.220413,14611.84876,1.848091282,4.364655057,0.0,0.0,0.0,0.0,,09-01-2021 23:00
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 00:00
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 01:00
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 02:00
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 03:00
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 04:00
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 05:00
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 06:00
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 07:00
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 08:00
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 09:00
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 10:00
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 11:00
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 12:00
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 13:00
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 14:00
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 15:00
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 16:00
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 17:00
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 18:00
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 19:00
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 20:00
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 21:00
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 22:00
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10-01-2021 23:00
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 00:00
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 01:00
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 02:00
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 03:00
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 04:00
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 05:00
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 06:00
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 07:00
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 08:00
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 09:00
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 10:00
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 11:00
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 12:00
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 13:00
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 14:00
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 15:00
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 16:00
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 17:00
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 18:00
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 19:00
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 20:00
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 21:00
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 22:00
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11-01-2021 23:00
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 00:00
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 01:00
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 02:00
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 03:00
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 04:00
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 05:00
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 06:00
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 07:00
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 08:00
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 09:00
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 10:00
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 11:00
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 12:00
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 13:00
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 14:00
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 15:00
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 16:00
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 17:00
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 18:00
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 19:00
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 20:00
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 21:00
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12-01-2021 22:00
