Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,CMP_SPEED_3,POWER_3,FUEL_FLOW_3,CO2_3,CMP_SPEED_4,POWER_4,FUEL_FLOW_4,CO2_4,CMP_SPEED_5,POWER_5,FUEL_FLOW_5,CO2_5,CMP_SPEED_6,POWER_6,FUEL_FLOW_6,CO2_6,THERMAL_EFF,DATE_TIME
13,4749.364009,3720.503655,0.98416322,2.338221167,0.0,0.0,0.0,0.0,7025.030913,8340.05403,1.444236815,3.431285609,4615.841065,3457.989284,0.951288859,2.260116718,4535.962482,3351.711001,0.938547626,2.2298455,4497.249156,3291.638187,0.936994845,2.226156329,16.351150094106124,01-01-2021 13:00
14,4750.000359,3723.733872,0.985029018,2.340278173,0.0,0.0,0.0,0.0,7023.502051,8342.162855,1.445074424,3.433275639,4593.918567,3422.917825,0.947290181,2.250616471,4523.741566,3333.247868,0.936615943,2.225256116,4497.249156,3293.653186,0.937715291,2.227868,16.34858929590725,01-01-2021 14:00
15,4749.970319,3730.619353,0.986449913,2.343654002,0.0,0.0,0.0,0.0,7022.16222,8353.803213,1.446881716,3.437569489,4602.593379,3443.830359,0.95049435,2.258229087,4507.870085,3313.086188,0.93460115,2.220469277,4497.249156,3299.716369,0.939053229,2.231046734,16.3553489884433,01-01-2021 15:00
16,4753.27886,3732.137442,0.986443293,2.343638273,0.0,0.0,0.0,0.0,7021.04093,8342.971776,1.445743081,3.434864265,4610.981816,3454.065368,0.951618619,2.260900177,4524.565961,3337.177577,0.937573697,2.227531593,4497.249156,3295.98977,0.938414922,2.229530216,16.34799005124504,01-01-2021 16:00
17,4754.87244,3729.373426,0.985113197,2.340478168,0.0,0.0,0.0,0.0,7022.236653,8333.236258,1.443560027,3.429677664,4634.151012,3488.223409,0.954914163,2.268729887,4519.02655,3323.184171,0.934786153,2.220908816,4497.249156,3291.092416,0.936802001,2.225698161,16.351804370939124,01-01-2021 17:00
18,4756.70125,3750.306586,0.989177002,2.350133146,0.0,0.0,0.0,0.0,7020.435807,8366.007449,1.448401874,3.441181151,4625.6399,3490.569379,0.956647041,2.272846939,4534.439942,3364.664553,0.941490107,2.236836385,4497.249156,3306.818628,0.940339447,2.234102592,16.36813261590424,01-01-2021 18:00
19,4752.633992,3739.719645,0.987501133,2.346151538,0.0,0.0,0.0,0.0,7029.390332,8379.239356,1.448959595,3.442506212,4620.137042,3478.072633,0.954709698,2.268244109,4532.003552,3357.455488,0.940154883,2.233664097,4497.249156,3303.660982,0.939540415,2.232204215,16.366409843363886,01-01-2021 19:00
20,4746.771459,3731.647718,0.986145277,2.342930232,0.0,0.0,0.0,0.0,7026.602539,8376.397507,1.448249037,3.440818034,4606.951205,3458.175698,0.951876092,2.261511893,4534.937909,3364.382454,0.940688512,2.234931916,4497.249156,3305.705447,0.939466916,2.232029591,16.377819383438137,01-01-2021 20:00
21,4748.155065,3740.744441,0.987231532,2.345511008,0.0,0.0,0.0,0.0,7026.127458,8387.632829,1.44918309,3.4430372,4607.809302,3465.870872,0.952875671,2.263886742,4530.53078,3363.201536,0.940608397,2.234741577,4497.249156,3311.794125,0.940282581,2.233967487,16.393751788020626,01-01-2021 21:00
22,4750.064091,3735.086336,0.986330982,2.34337144,0.0,0.0,0.0,0.0,7031.002527,8381.689331,1.448401727,3.441180801,4612.82667,3465.942724,0.952677228,2.263415272,4536.903685,3365.708519,0.940747226,2.235071413,4497.249156,3303.803891,0.939045948,2.231029436,16.375736138969792,01-01-2021 22:00
23,4750.520345,3743.073603,0.987180651,2.345390124,0.0,0.0,0.0,0.0,7031.462291,8396.17075,1.449435824,3.443637659,4607.042438,3463.106557,0.952227813,2.262347529,4531.506652,3363.273646,0.940292018,2.233989908,4497.249156,3310.343153,0.939784372,2.232783818,16.39525634549464,01-01-2021 23:00
24,4749.450588,3740.785164,0.987013516,2.344993036,0.0,0.0,0.0,0.0,7036.183633,8406.211376,1.450461962,3.446075605,4590.215518,3434.200651,0.948716056,2.254004133,4545.949704,3386.890161,0.943425455,2.241434475,4497.249156,3309.759464,0.939806741,2.232836963,16.391975321660173,02-01-2021 00:00
25,4749.046274,3722.820903,0.983797527,2.337352337,0.0,0.0,0.0,0.0,7034.561287,8367.809658,1.445895112,3.435225468,4602.278209,3438.349102,0.948236134,2.25286391,4540.601353,3362.202267,0.939301863,2.23163745,4497.249156,3294.435345,0.936903629,2.225939614,16.36663820767667,02-01-2021 01:00
26,4751.63518,3739.848794,0.98617568,2.343002466,0.0,0.0,0.0,0.0,7035.936595,8395.58198,1.448672363,3.441823792,4600.401777,3447.19582,0.949656177,2.256237717,4527.535022,3352.065441,0.938354724,2.229387193,4497.249156,3305.801963,0.938666908,2.230128894,16.3922564755833,02-01-2021 02:00
27,4761.627746,3755.850989,0.987811229,2.34688828,0.0,0.0,0.0,0.0,7037.692191,8395.895865,1.448213791,3.440734294,4612.342763,3466.138335,0.951701285,2.261096579,4521.824061,3341.052248,0.936645778,2.225327001,4497.249156,3304.425475,0.938127323,2.228846925,16.394855426331524,02-01-2021 03:00
28,4762.371119,3759.690476,0.990301265,2.352804224,0.0,0.0,0.0,0.0,7036.84185,8404.388506,1.451730483,3.449089416,4600.479257,3448.14091,0.951404763,2.260392089,4526.066116,3350.315899,0.939748408,2.232698374,4497.249156,3306.557433,0.940353395,2.23413573,16.36659698481838,02-01-2021 04:00
29,4757.918224,3747.880778,0.987776145,2.346804925,0.0,0.0,0.0,0.0,7035.776218,8391.879272,1.449192621,3.443059845,4588.309796,3424.059591,0.947328067,2.250706483,4522.134376,3340.375562,0.937459819,2.227261036,4497.249156,3303.065426,0.938871098,2.230614018,16.375124882656184,02-01-2021 05:00
30,4755.863777,3751.033826,0.988884123,2.349437312,0.0,0.0,0.0,0.0,7037.423186,8409.960669,1.451715793,3.449054515,4585.473792,3425.639098,0.948257613,2.252914942,4533.74404,3365.930115,0.941442929,2.236724297,4497.249156,3308.968938,0.94032519,2.23406872,16.379024578842895,02-01-2021 06:00
31,4756.942821,3737.122157,0.985878483,2.34229637,0.0,0.0,0.0,0.0,7040.485357,8383.874983,1.447689287,3.439488153,4584.761751,3409.706302,0.944956924,2.24507301,4536.267863,3355.808398,0.93886217,2.230592809,4497.249156,3294.828553,0.937217877,2.226686219,16.363103282482346,02-01-2021 07:00
32,4756.753239,3732.350911,0.986214046,2.343093617,0.0,0.0,0.0,0.0,7040.608996,8378.371671,1.448497479,3.441408294,4597.075434,3425.990118,0.947858894,2.251967646,4548.337408,3371.730394,0.94179038,2.237549786,4497.249156,3290.590286,0.937519258,2.227402254,16.336801359365975,02-01-2021 08:00
33,4758.03636,3732.114449,0.986016374,2.342623979,0.0,0.0,0.0,0.0,7037.320605,8365.912126,1.447293727,3.438548363,4594.300572,3419.080008,0.946831608,2.249526973,4543.405781,3361.341705,0.940344146,2.234113757,4497.249156,3288.34254,0.937094362,2.226392766,16.333044318982115,02-01-2021 09:00
34,4758.632111,3734.142936,0.986025457,2.342645559,0.0,0.0,0.0,0.0,7040.151229,8373.898574,1.447609298,3.439298111,4592.374516,3416.855898,0.946282125,2.248221486,4548.450077,3371.062647,0.941355385,2.236516305,4497.249156,3289.408293,0.937015352,2.226205051,16.33971552826117,02-01-2021 10:00
35,4764.316098,3750.041209,0.990148272,2.352440736,0.0,0.0,0.0,0.0,7038.761729,8387.773791,1.451871148,3.449423614,4586.766524,3412.610624,0.947864668,2.251981366,4543.465985,3367.985756,0.943104235,2.240671304,4497.249156,3294.499133,0.93977819,2.232769131,16.316892428423063,02-01-2021 11:00
36,4761.474886,3742.102232,0.989226228,2.350250099,0.0,0.0,0.0,0.0,7035.19993,8374.293385,1.450806676,3.446894592,4572.193578,3385.291523,0.944476393,2.243931342,4527.054257,3337.797003,0.939293609,2.23161784,4497.249156,3291.756003,0.939468698,2.232033825,16.308677187082353,02-01-2021 12:00
37,4760.965513,3743.466694,0.989460478,2.350806642,0.0,0.0,0.0,0.0,7032.3031,8371.813699,1.450681704,3.446597679,4578.079744,3397.208345,0.946047598,2.247664284,4526.262791,3338.484788,0.939448655,2.231986206,10000.0,15904.52792,2.002450451,4.757515764,36.96855018044394,02-01-2021 13:00
38,4764.887511,3744.370474,0.989461529,2.350809139,0.0,0.0,0.0,0.0,7037.27124,8371.684388,1.450470014,3.446094736,4579.287678,3393.750498,0.945509451,2.246385729,4519.321698,3321.623876,0.93724014,2.226739113,9998.155925,15879.70971,2.000700912,4.753359126,36.943139816051776,02-01-2021 14:00
39,4767.58996,3737.187265,0.988179991,2.3477644,0.0,0.0,0.0,0.0,7034.089008,8340.90743,1.44732314,3.438618244,4568.673443,3364.95977,0.941444024,2.236726897,4513.688327,3301.480219,0.934286515,2.219721751,9963.461231,15743.18886,1.991367627,4.731184669,36.79719187769725,02-01-2021 15:00
40,4767.291345,3739.072393,0.989269368,2.350352595,0.0,0.0,0.0,0.0,7036.288881,8352.391686,1.449489971,3.443766303,4553.668925,3342.116793,0.939377832,2.231817942,4511.389937,3299.61131,0.93486929,2.221106336,9980.872563,15803.61139,1.996786449,4.744058963,36.838177471894134,02-01-2021 16:00
41,4769.639557,3743.752025,0.988501093,2.348527291,0.0,0.0,0.0,0.0,7032.00127,8340.484023,1.446673751,3.437075396,4553.652084,3343.027228,0.938263706,2.22917095,4499.507157,3280.866503,0.93120685,2.212404938,9987.164766,15813.95457,1.994939129,4.739670012,36.8964219936218,02-01-2021 17:00
42,4770.879756,3730.652029,0.987583861,2.346348087,0.0,0.0,0.0,0.0,7034.343877,8319.272858,1.445865444,3.435154981,4553.692247,3328.726052,0.937060406,2.226312093,4499.507157,3266.898782,0.930015215,2.209573796,10000.0,15803.79253,1.995607119,4.741257054,36.86036995872386,02-01-2021 18:00
43,4765.490176,3731.535493,0.988448285,2.348401827,0.0,0.0,0.0,0.0,7032.83628,8336.738457,1.448363651,3.44109034,4545.895862,3325.215572,0.937304666,2.226892416,4499.507157,3276.037775,0.931944444,2.214157349,9992.39059,15821.67535,1.998154776,4.747309898,36.85502907064518,02-01-2021 19:00
44,4767.416501,3724.872766,0.986919784,2.344770343,0.0,0.0,0.0,0.0,7034.708676,8320.521898,1.446032774,3.435552532,4551.334791,3325.021852,0.936591768,2.225198679,4499.507157,3266.985829,0.930092823,2.209758182,9983.261697,15759.46067,1.992902106,4.734830358,36.80686254223496,02-01-2021 20:00
45,4769.598335,3733.247316,0.988345017,2.348156478,0.0,0.0,0.0,0.0,7039.380153,8340.518019,1.448306583,3.440954754,4565.103614,3352.024958,0.940470653,2.234414318,4499.507157,3271.229133,0.931053685,2.212041043,9988.782023,15792.60295,1.995830901,4.741788727,36.83014162977864,02-01-2021 21:00
46,4769.452039,3725.244546,0.989201126,2.350190463,0.0,0.0,0.0,0.0,7042.489849,8337.158982,1.450500327,3.446166754,4552.10568,3322.91605,0.938500099,2.229732582,4499.507157,3263.667451,0.931791744,2.213794557,10000.0,15809.41799,2.000307397,4.752424195,36.78684612947276,02-01-2021 22:00
47,4776.81938,3736.461544,0.989160392,2.350093685,0.0,0.0,0.0,0.0,7047.453294,8342.023595,1.448904034,3.442374206,4557.390268,3330.429866,0.93808234,2.22874005,4499.507157,3262.513689,0.930264732,2.210166611,10000.0,15794.83444,1.996767997,4.744015122,36.818058654118346,02-01-2021 23:00
48,4776.244807,3742.820576,0.992071737,2.357010594,0.0,0.0,0.0,0.0,7044.640632,8354.51759,1.452863969,3.451782405,4551.017689,3326.218916,0.939587346,2.232315716,4499.507157,3268.664032,0.933088516,2.21687549,10000.0,15833.35056,2.003217824,4.759338926,36.78900705988617,03-01-2021 00:00
49,4774.831407,3719.24269,0.988119888,2.347621607,0.0,0.0,0.0,0.0,7036.076345,8292.389733,1.446096175,3.435703162,4549.411706,3304.375538,0.935708302,2.2230997,4499.507157,3249.726463,0.929611599,2.208614868,10000.0,15756.7564,1.99638542,4.743106179,36.736336633806545,03-01-2021 01:00
50,4776.141538,3719.908147,0.988074216,2.347513097,10000.0,15688.77174,1.980372509,4.705061952,7035.767937,8288.30941,1.445546835,3.434398015,4518.810421,3252.711422,0.928960842,2.207068769,4499.507157,3248.37337,0.92934033,2.207970373,10000.0,15751.15447,1.995839518,4.741809198,36.73332047629192,03-01-2021 02:00
51,4781.949327,3737.213276,0.99217506,2.357256075,9994.227602,15710.9558,1.985544917,4.717350802,7033.646898,8302.280824,1.449537157,3.443878409,4519.578111,3260.211262,0.931847613,2.213927294,4499.507157,3254.48132,0.932048689,2.21440502,9992.300879,15767.90008,2.000708177,4.753376388,36.68288858295134,03-01-2021 03:00
52,4786.552217,3739.359746,0.99148427,2.355614863,9980.494968,15648.15289,1.979787606,4.703672313,7034.905587,8291.696174,1.447263276,3.438476016,4517.825089,3252.278801,0.92986863,2.209225534,4499.507157,3249.409118,0.930468282,2.210650215,9968.474637,15677.96124,1.993219133,4.735583566,36.61069334457177,03-01-2021 04:00
53,4788.631132,3739.260453,0.993638779,2.360733646,9996.56887,15693.76556,1.986625143,4.719917254,7037.673084,8296.072269,1.450592205,3.446385043,4522.286662,3255.55588,0.93234683,2.215113357,4499.507157,3245.589386,0.932032395,2.214366308,9983.995044,15721.7217,2.000027787,4.751759886,36.587900509053995,03-01-2021 05:00
54,4784.441995,3723.946233,0.990393696,2.353023827,10000.0,15667.5596,1.982476729,4.710061257,7038.434503,8279.573181,1.447315869,3.438600971,4521.227955,3246.794155,0.929928904,2.209368735,4499.507157,3238.667573,0.929829061,2.209131523,9986.729398,15694.01649,1.995792795,4.741698193,36.600925635325325,03-01-2021 06:00
55,4784.394325,3718.821872,0.990765849,2.353908004,9999.672463,15657.53614,1.98372513,4.713027268,7035.66472,8266.185151,1.44756094,3.439183219,4525.819351,3249.54055,0.931228368,2.212456062,4499.507157,3233.673893,0.930102248,2.209780574,9932.323899,15537.03276,1.987633295,4.72231247,36.383563529833395,03-01-2021 07:00
56,4523.665845,3272.258048,0.933746126,2.21843787,10000.0,15626.68584,1.980421485,4.705178313,7038.377243,8255.327724,1.445637181,3.434612663,4512.020989,3220.02134,0.926739595,2.201791425,4499.507157,3226.640499,0.928556685,2.206108552,9929.736998,15498.91694,1.983873473,4.713379707,36.363091197606614,03-01-2021 08:00
57,4525.979635,3282.033561,0.936772014,2.225626916,9992.076016,15640.11536,1.984630278,4.715177761,7034.120598,8263.486153,1.44887274,3.442299856,4497.358606,3202.189649,0.926185713,2.200475487,4499.507157,3232.639453,0.931120719,2.212200304,9911.03238,15483.45811,1.986377509,4.719328915,36.281028409496486,03-01-2021 09:00
58,4525.25868,3282.696963,0.937325959,2.226943006,9989.499076,15644.2107,1.985857161,4.718092647,7031.513418,8262.691925,1.44948351,3.443750953,4497.358606,3203.987529,0.92688422,2.202135031,4499.507157,3234.603942,0.931842549,2.213915262,9874.27235,15395.17353,1.981761152,4.708361156,36.15819082259771,03-01-2021 10:00
59,4519.451051,3269.64472,0.935225261,2.221952069,9997.644725,15650.10256,1.985443519,4.717109896,7026.328627,8242.197974,1.447124315,3.438145865,4497.358606,3200.419185,0.926013002,2.200065152,4499.507157,3230.863986,0.930908255,2.211695524,9881.668551,15399.43518,1.981289558,4.707240721,36.17680892562876,03-01-2021 11:00
60,4515.360904,3253.383406,0.934299671,2.219753009,9983.376554,15586.14254,1.983727502,4.713032903,7021.586618,8214.85122,1.44650937,3.436684851,4497.358606,3190.466159,0.925882316,2.199754662,4499.507157,3221.036134,0.930806644,2.21145411,9866.617873,15332.60372,1.979313447,4.702545784,36.05576800961313,03-01-2021 12:00
61,4514.149159,3245.817696,0.93159259,2.213321399,9997.286297,15589.04062,1.980477011,4.705310234,7019.839709,8194.499964,1.442309112,3.426705681,4497.358606,3185.05051,0.923477482,2.194041144,4499.507157,3215.488329,0.928363221,2.205648911,9863.513277,15292.13519,1.973378351,4.688444904,36.06875766604033,03-01-2021 13:00
62,4512.772204,3240.224157,0.93314756,2.217015768,9994.726083,15587.7199,1.98494589,4.715927605,7018.29969,8190.868159,1.445404078,3.434058847,4497.358606,3181.1625,0.925256347,2.198267454,4499.507157,3211.746453,0.930195298,2.210001647,9876.24676,15330.33245,1.980284512,4.704852885,36.03274902948591,03-01-2021 14:00
63,4518.586326,3250.824392,0.935031889,2.221492647,10000.0,15609.76678,1.987422647,4.721812001,7015.653636,8188.561972,1.446001946,3.43547929,4497.358606,3182.089779,0.925899979,2.199796626,4499.507157,3212.848859,0.930883779,2.211637373,9894.19349,15385.65145,1.984888779,4.715791918,36.078886684403145,03-01-2021 15:00
64,4524.551171,3259.997048,0.936360537,2.224649311,10000.0,15609.81354,1.987786799,4.722677172,7011.174685,8177.743589,1.445279491,3.433762847,4497.358606,3181.727804,0.925972069,2.199967901,4499.507157,3212.348442,0.930959668,2.211817673,9908.471195,15423.08144,1.987547109,4.722107703,36.11828623056249,03-01-2021 16:00
65,4521.987551,3243.422287,0.933070324,2.216832268,9975.199357,15490.19127,1.977980602,4.699379148,7013.991478,8155.427917,1.441769306,3.425423185,4497.358606,3169.425464,0.923241285,2.193479976,4499.507157,3199.977754,0.928228447,2.205328709,9911.050403,15377.04074,1.9824339,4.709959502,36.103346877753914,03-01-2021 17:00
66,4517.561609,3236.535233,0.933397042,2.217608499,9966.276053,15476.70478,1.979517162,4.70302978,7011.969198,8154.608391,1.443436256,3.429383603,4497.358606,3169.536419,0.924484029,2.196432546,4499.507157,3200.255808,0.929507891,2.208368472,9928.111581,15432.85402,1.988448099,4.724248319,36.12479597990353,03-01-2021 18:00
67,4514.801917,3225.584604,0.932109413,2.214549292,9989.709244,15517.13991,1.982393421,4.70986333,7014.012306,8146.397707,1.442979708,3.428298915,4497.358606,3163.039627,0.923769854,2.194735775,4499.507157,3193.836657,0.928820603,2.206735582,9914.487672,15374.28527,1.985041185,4.716154014,36.0494653452647,03-01-2021 19:00
68,4517.080724,3232.761312,0.933015764,2.216702641,10000.0,15556.5891,1.984863649,4.715732214,7016.68932,8159.611521,1.444099128,3.430958484,4497.358606,3166.512357,0.924178017,2.195705507,4499.507157,3197.31475,0.929229597,2.207707288,9947.72808,15475.8273,1.991456957,4.731396905,36.170654327523636,03-01-2021 20:00
69,4517.829386,3226.504882,0.931593774,2.213324211,9993.328084,15508.36577,1.98077065,4.706007876,7013.889404,8136.110232,1.44121641,3.424109589,4497.358606,3159.279879,0.922613378,2.191988165,4499.507157,3189.93099,0.927682438,2.204031477,9968.462659,15500.34745,1.99185584,4.73234459,36.22070879277736,03-01-2021 21:00
70,4511.966646,3214.043611,0.932032902,2.214367512,10000.0,15531.98837,1.986385352,4.719347547,7013.061048,8134.086976,1.444135811,3.431045639,4497.358606,3156.072855,0.924279052,2.195945551,4499.507157,3186.874274,0.929331383,2.207949116,9925.868247,15390.77361,1.988964217,4.725474536,36.016946831410245,03-01-2021 22:00
71,4510.056081,3217.679326,0.932018046,2.214332218,9997.046555,15544.52645,1.986257408,4.719043572,7015.924791,8153.478842,1.445159493,3.433477749,4497.358606,3163.079236,0.924814589,2.197217906,4499.507157,3193.713305,0.929773794,2.209000217,9922.423319,15402.48243,1.988820055,4.72513203,36.04696011758877,03-01-2021 23:00
72,4513.043299,3205.515399,0.930545065,2.210832638,10000.0,15492.52965,1.983264246,4.711932277,7013.163521,8112.580761,1.441871244,3.425665375,4497.358606,3146.116631,0.922719569,2.192240459,4499.507157,3176.743799,0.927640415,2.203931636,9917.931967,15329.78942,1.984387524,4.714601015,35.95697233003127,04-01-2021 00:00
73,4512.464735,3210.989274,0.932110366,2.214551554,9988.157705,15490.99119,1.984826223,4.715643297,7017.48089,8137.898796,1.445259074,3.433714339,4497.358606,3152.572708,0.924435273,2.196316708,4499.507157,3183.080109,0.929343813,2.207978649,9903.342727,15320.30454,1.985452692,4.71713169,35.91544647085251,04-01-2021 01:00
74,4513.609665,3206.626061,0.932060089,2.214432105,9993.995326,15487.53675,1.985526273,4.717306508,7025.579783,8144.357918,1.446506039,3.436676938,4497.358606,3146.223207,0.924072242,2.195454203,4499.507157,3176.862601,0.928986427,2.207129554,9835.802259,15121.04115,1.973563054,4.688883731,35.66186926581747,04-01-2021 02:00
75,4508.930399,3196.058577,0.930997974,2.211908682,10000.0,15495.53577,1.986722086,4.720147577,7023.674575,8135.495296,1.446222635,3.436003613,4497.358606,3143.17121,0.924007924,2.195301392,4499.507157,3173.889456,0.928901263,2.206927216,9833.605631,15106.89566,1.973192472,4.688003284,35.63519949349213,04-01-2021 03:00
76,4508.368887,3193.764583,0.930059101,2.209678064,9997.183241,15478.12389,1.984412941,4.714661401,7023.993688,8131.585084,1.444977827,3.433046139,4497.358606,3141.869174,0.923243006,2.193484066,4499.507157,3172.546059,0.928165124,2.205178265,9854.604722,15153.32066,1.975008014,4.692316733,35.71185141042299,04-01-2021 04:00
77,4507.21885,3186.371175,0.92885334,2.20681336,9994.5237,15449.7254,1.982226904,4.709467711,7026.885821,8125.848456,1.444094473,3.430947425,4497.358606,3136.470048,0.922297013,2.191236531,4499.507157,3167.003893,0.927214361,2.202919397,9861.351132,15150.27571,1.97435416,4.690763278,35.71649981895129,04-01-2021 05:00
78,4506.91833,3189.443368,0.929975143,2.209478591,9999.827639,15481.47527,1.985525841,4.71730548,7030.108474,8142.401103,1.446514343,3.436696665,4497.358606,3140.069144,0.923462126,2.194004659,4499.507157,3170.355021,0.928319633,2.205545355,9855.489812,15152.63644,1.975910278,4.694460376,35.693932467912305,04-01-2021 06:00
79,4505.22743,3178.206499,0.927151436,2.202769897,9983.744457,15397.40709,1.977516432,4.698276352,7031.604047,8123.767597,1.442854786,3.42800212,4497.358606,3131.578142,0.92102748,2.188220314,4499.507157,3161.674953,0.925811576,2.199586595,9847.788477,15091.37164,1.969287842,4.678726481,35.66916388064446,04-01-2021 07:00
80,4514.836804,3192.927867,0.931060384,2.212056959,9998.345224,15448.65977,1.984564833,4.715022273,7030.516751,8125.439973,1.445858957,3.435139569,4497.358606,3130.624331,0.922863373,2.192582116,4499.507157,3160.765084,0.927640967,2.203932947,9841.132379,15085.52499,1.972812682,4.687100961,35.591639362860036,04-01-2021 08:00
81,4517.762254,3200.205357,0.931766569,2.213734747,9993.914706,15443.93909,1.983713364,4.712999313,7028.608248,8125.969583,1.44551237,3.434316131,4497.358606,3133.241724,0.922938329,2.192760199,4499.507157,3163.44699,0.927751062,2.204194515,9849.544873,15115.24673,1.974227506,4.690462366,35.63620568262167,04-01-2021 09:00
82,4519.780849,3197.450416,0.931481115,2.21305655,10000.0,15439.56064,1.983709422,4.712989948,7027.015459,8109.95244,1.444312566,3.431465582,4497.358606,3127.10502,0.922215791,2.191043559,4499.507157,3157.366473,0.927001722,2.202414198,9847.193503,15087.52137,1.972570486,4.686525541,35.6007200581535,04-01-2021 10:00
83,4517.676942,3201.813801,0.933151327,2.217024719,10000.0,15476.58212,1.988196308,4.723650101,7025.586779,8126.036399,1.447319749,3.438610187,4497.358606,3134.732664,0.924300029,2.195995389,4499.507157,3165.032071,0.929106664,2.207415218,9849.545484,15129.0772,1.977360835,4.697906675,35.612292000842984,04-01-2021 11:00
