Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,THERMAL_EFF,DATE_TIME
61,9985.268689,14824.38513,1.890595682,4.735727336,0.0,0.0,0.0,0.0,,03-01-2021 13:00
62,9953.184966,14730.62465,1.886004637,4.724227289,0.0,0.0,0.0,0.0,,03-01-2021 14:00
63,9938.257558,14700.03767,1.884135064,4.719544222,0.0,0.0,0.0,0.0,,03-01-2021 15:00
64,9935.391846,14694.79344,1.88635992,4.725117235,0.0,0.0,0.0,0.0,,03-01-2021 16:00
65,9955.158254,14752.25532,1.890693645,4.735972722,0.0,0.0,0.0,0.0,,03-01-2021 17:00
66,9951.011181,14752.59399,1.891513157,4.738025507,0.0,0.0,0.0,0.0,,03-01-2021 18:00
67,9964.16048,14734.34584,1.887939825,4.729074716,0.0,0.0,0.0,0.0,,03-01-2021 19:00
68,9986.054398,14784.74998,1.890827812,4.736308796,0.0,0.0,0.0,0.0,,03-01-2021 20:00
69,9973.316211,14767.19362,1.893631642,4.74333207,0.0,0.0,0.0,0.0,,03-01-2021 21:00
70,9951.98427,14726.9585,1.890769361,4.736162383,0.0,0.0,0.0,0.0,,03-01-2021 22:00
71,9944.613065,14672.94773,1.887720826,4.728526149,0.0,0.0,0.0,0.0,,03-01-2021 23:00
72,9968.716074,14737.65445,1.892338798,4.740093642,0.0,0.0,0.0,0.0,,04-01-2021 00:00
73,9978.006015,14771.59586,1.895770899,4.748690666,0.0,0.0,0.0,0.0,,04-01-2021 01:00
74,9988.024801,14763.60248,1.892298343,4.739992308,0.0,0.0,0.0,0.0,,04-01-2021 02:00
75,9993.150691,14768.27521,1.893278914,4.742448527,0.0,0.0,0.0,0.0,,04-01-2021 03:00
76,10000.0,14800.05491,1.896046628,4.749381337,0.0,0.0,0.0,0.0,,04-01-2021 04:00
77,10000.0,14789.61001,1.895805178,4.748776531,0.0,0.0,0.0,0.0,,04-01-2021 05:00
78,9996.987104,14792.29968,1.895984025,4.749224523,0.0,0.0,0.0,0.0,,04-01-2021 06:00
79,10000.0,14805.36782,1.897564859,4.753184332,0.0,0.0,0.0,0.0,,04-01-2021 07:00
80,10000.0,14816.0869,1.898166881,4.75469233,0.0,0.0,0.0,0.0,,04-01-2021 08:00
81,10000.0,14805.66653,1.899152116,4.757160231,0.0,0.0,0.0,0.0,,04-01-2021 09:00
82,10000.0,14778.42858,1.894147981,4.744625441,0.0,0.0,0.0,0.0,,04-01-2021 10:00
83,10000.0,14796.27521,1.897952694,4.754155815,0.0,0.0,0.0,0.0,,04-01-2021 11:00
84,10000.0,14790.14782,1.896122204,4.749570646,0.0,0.0,0.0,0.0,,04-01-2021 12:00
85,10000.0,14774.93365,1.895649399,4.748386322,0.0,0.0,0.0,0.0,,04-01-2021 13:00
86,9977.883422,14714.99867,1.890243906,4.734846178,0.0,0.0,0.0,0.0,,04-01-2021 14:00
87,9947.922725,14644.8256,1.886232181,4.724797262,0.0,0.0,0.0,0.0,,04-01-2021 15:00
88,9929.895246,14583.02326,1.882094767,4.714433509,0.0,0.0,0.0,0.0,,04-01-2021 16:00
89,9933.611453,14609.34047,1.884950118,4.72158584,0.0,0.0,0.0,0.0,,04-01-2021 17:00
90,9927.155749,14598.89877,1.883402074,4.717708166,0.0,0.0,0.0,0.0,,04-01-2021 18:00
91,9930.230349,14603.87905,1.883531222,4.718031666,0.0,0.0,0.0,0.0,,04-01-2021 19:00
92,9950.36988,14646.26967,1.885568587,4.723135035,0.0,0.0,0.0,0.0,,04-01-2021 20:00
93,9937.75047,14648.23786,1.88985914,4.733882383,0.0,0.0,0.0,0.0,,04-01-2021 21:00
94,9924.608282,14602.45121,1.883045588,4.716815209,0.0,0.0,0.0,0.0,,04-01-2021 22:00
95,9938.846886,14668.57615,1.890532178,4.735568266,0.0,0.0,0.0,0.0,,04-01-2021 23:00
96,9916.033775,14612.73893,1.885673744,4.72339844,0.0,0.0,0.0,0.0,,05-01-2021 00:00
97,9928.973268,14624.92209,1.884882042,4.721415317,0.0,0.0,0.0,0.0,,05-01-2021 01:00
98,9921.380929,14614.21586,1.883547326,4.718072006,0.0,0.0,0.0,0.0,,05-01-2021 02:00
99,9956.742035,14681.08221,1.886694744,4.725955929,0.0,0.0,0.0,0.0,,05-01-2021 03:00
100,9968.639664,14755.17592,1.894396823,4.745248761,0.0,0.0,0.0,0.0,,05-01-2021 04:00
101,9982.520873,14794.06583,1.896682684,4.750974584,0.0,0.0,0.0,0.0,,05-01-2021 05:00
102,9966.387505,14756.87754,1.894172196,4.744686096,0.0,0.0,0.0,0.0,,05-01-2021 06:00
103,10000.0,14828.03531,1.895629649,4.748336851,0.0,0.0,0.0,0.0,,05-01-2021 07:00
104,9967.985552,14783.48079,1.895269572,4.7474349,0.0,0.0,0.0,0.0,,05-01-2021 08:00
105,9974.052155,14777.69154,1.893198675,4.742247538,0.0,0.0,0.0,0.0,,05-01-2021 09:00
106,9983.564639,14792.94723,1.89440484,4.745268843,0.0,0.0,0.0,0.0,,05-01-2021 10:00
107,9972.302579,14781.24136,1.892654475,4.740884378,0.0,0.0,0.0,0.0,,05-01-2021 11:00
108,9987.527426,14835.86839,1.896482331,4.750472723,0.0,0.0,0.0,0.0,,05-01-2021 12:00
109,9993.116946,14856.43792,1.897102233,4.752025507,0.0,0.0,0.0,0.0,,05-01-2021 13:00
110,9997.379622,14883.43539,1.899945482,4.759147524,0.0,0.0,0.0,0.0,,05-01-2021 14:00
111,9979.725812,14821.56665,1.892170882,4.739673033,0.0,0.0,0.0,0.0,,05-01-2021 15:00
112,9975.507964,14822.97238,1.894131892,4.74458514,0.0,0.0,0.0,0.0,,05-01-2021 16:00
113,9972.75801,14836.46712,1.895757525,4.748657165,0.0,0.0,0.0,0.0,,05-01-2021 17:00
114,9982.693513,14867.15959,1.89660779,4.750786982,0.0,0.0,0.0,0.0,,05-01-2021 18:00
115,9987.660512,14868.95413,1.896351821,4.75014581,0.0,0.0,0.0,0.0,,05-01-2021 19:00
116,9998.057005,14925.57775,1.900061601,4.759438387,0.0,0.0,0.0,0.0,,05-01-2021 20:00
117,9998.11488,14920.93704,1.896548322,4.750638022,0.0,0.0,0.0,0.0,,05-01-2021 21:00
118,10000.0,14939.13284,1.900063449,4.759443018,0.0,0.0,0.0,0.0,,05-01-2021 22:00
119,9999.990581,14947.3518,1.898881824,4.756483181,0.0,0.0,0.0,0.0,,05-01-2021 23:00
120,9995.644831,14921.63266,1.897043308,4.751877907,0.0,0.0,0.0,0.0,,06-01-2021 00:00
121,9985.714264,14888.39727,1.892973811,4.741684279,0.0,0.0,0.0,0.0,,06-01-2021 01:00
122,9995.354541,14920.96513,1.894587096,4.745725375,0.0,0.0,0.0,0.0,,06-01-2021 02:00
123,9982.095853,14919.0673,1.894300679,4.745007932,0.0,0.0,0.0,0.0,,06-01-2021 03:00
124,9980.543577,14942.44656,1.896566436,4.750683396,0.0,0.0,0.0,0.0,,06-01-2021 04:00
125,10000.0,14971.21172,1.89604901,4.749387304,0.0,0.0,0.0,0.0,,06-01-2021 05:00
126,10000.0,15016.28165,1.900906611,4.761555041,0.0,0.0,0.0,0.0,,06-01-2021 06:00
127,9996.771789,15016.45793,1.900323989,4.760095639,0.0,0.0,0.0,0.0,,06-01-2021 07:00
128,9978.236326,14960.21595,1.897375823,4.75271082,0.0,0.0,0.0,0.0,,06-01-2021 08:00
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 09:00
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 10:00
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 11:00
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 12:00
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 13:00
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 14:00
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 15:00
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 16:00
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 17:00
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 18:00
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 19:00
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 20:00
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 21:00
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 22:00
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,06-01-2021 23:00
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 00:00
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 01:00
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 02:00
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 03:00
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 04:00
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 05:00
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 06:00
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 07:00
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 08:00
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 09:00
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 10:00
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 11:00
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 12:00
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 13:00
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 14:00
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 15:00
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 16:00
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 17:00
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 18:00
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 19:00
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 20:00
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 21:00
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 22:00
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,07-01-2021 23:00
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 00:00
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 01:00
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 02:00
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 03:00
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 04:00
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 05:00
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 06:00
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 07:00
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 08:00
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 09:00
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 10:00
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 11:00
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 12:00
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 13:00
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 14:00
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 15:00
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 16:00
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 17:00
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 18:00
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 19:00
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 20:00
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 21:00
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 22:00
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,08-01-2021 23:00
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-01-2021 00:00
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-01-2021 01:00
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,09-01-2021 02:00
195,0.0,0.0,0.0,0.0,7691.364588,9381.019714,1.499968947,3.757251756,29.089495027856994,09-01-2021 03:00
196,0.0,0.0,0.0,0.0,7691.904833,9379.276725,1.501813553,3.761872285,29.04836761186565,09-01-2021 04:00
197,0.0,0.0,0.0,0.0,7690.844207,9356.883115,1.498299906,3.753070997,29.046971188144262,09-01-2021 05:00
198,0.0,0.0,0.0,0.0,7698.388208,9371.767719,1.500216211,3.757871124,29.0560158537717,09-01-2021 06:00
199,0.0,0.0,0.0,0.0,7702.448954,9395.982042,1.505716606,3.771648989,29.02467328470506,09-01-2021 07:00
200,0.0,0.0,0.0,0.0,7704.419358,9369.393565,1.501249204,3.760458654,29.02866702181785,09-01-2021 08:00
201,0.0,0.0,0.0,0.0,7698.935604,9376.35343,1.502362891,3.763248313,29.028695728260306,09-01-2021 09:00
202,0.0,0.0,0.0,0.0,7697.423673,9358.083332,1.502011445,3.76236798,28.97891147136636,09-01-2021 10:00
203,0.0,0.0,0.0,0.0,7697.072504,9361.680572,1.504632661,3.768933829,28.939547462625182,09-01-2021 11:00
204,0.0,0.0,0.0,0.0,7700.829579,9354.375562,1.503295506,3.765584409,28.942686787554788,09-01-2021 12:00
205,0.0,0.0,0.0,0.0,7706.179641,9379.887447,1.505784835,3.771819894,28.973643358779555,09-01-2021 13:00
206,0.0,0.0,0.0,0.0,7696.935741,9336.551913,1.502574771,3.76377905,28.901396332873517,09-01-2021 14:00
207,0.0,0.0,0.0,0.0,7697.184501,9361.203687,1.504870841,3.769530443,28.93349317146662,09-01-2021 15:00
208,0.0,0.0,0.0,0.0,7693.137161,9315.526018,1.500459548,3.758480656,28.876961480623585,09-01-2021 16:00
209,0.0,0.0,0.0,0.0,7690.850584,9312.458075,1.50028186,3.758035568,28.870870199715036,09-01-2021 17:00
210,0.0,0.0,0.0,0.0,7693.900594,9320.017303,1.501969211,3.762262191,28.861845023905897,09-01-2021 18:00
211,0.0,0.0,0.0,0.0,7694.788313,9320.408246,1.501814282,3.76187411,28.866033228218264,09-01-2021 19:00
212,0.0,0.0,0.0,0.0,7696.330381,9313.349947,1.501041684,3.759938839,28.859019447756708,09-01-2021 20:00
213,0.0,0.0,0.0,0.0,7698.399979,9295.200276,1.500007895,3.757349316,28.82263012505436,09-01-2021 21:00
214,0.0,0.0,0.0,0.0,7701.765392,9313.81521,1.502473882,3.763526333,28.832950587419433,09-01-2021 22:00
215,0.0,0.0,0.0,0.0,7701.301449,9289.718358,1.499961482,3.757233056,28.80652307734892,09-01-2021 23:00
216,0.0,0.0,0.0,0.0,7697.231329,9289.286551,1.501117424,3.760128559,28.78300252811112,10-01-2021 00:00
217,0.0,0.0,0.0,0.0,7698.182434,9306.816298,1.503312146,3.76562609,28.79521842510801,10-01-2021 01:00
218,0.0,0.0,0.0,0.0,7700.472891,9317.614433,1.503557701,3.766241177,28.823919596580232,10-01-2021 02:00
219,0.0,0.0,0.0,0.0,7702.544598,9309.208332,1.502548546,3.763713359,28.81725694372922,10-01-2021 03:00
220,0.0,0.0,0.0,0.0,7695.330533,9290.888882,1.503139384,3.76519334,28.749243011027026,10-01-2021 04:00
221,0.0,0.0,0.0,0.0,7693.164291,9253.759562,1.498100925,3.752572574,28.730655906824886,10-01-2021 05:00
222,0.0,0.0,0.0,0.0,7694.847516,9300.074481,1.503777369,3.766791419,28.76545738292234,10-01-2021 06:00
223,0.0,0.0,0.0,0.0,7692.560374,9254.332374,1.498600344,3.75382356,28.722859063901563,10-01-2021 07:00
224,0.0,0.0,0.0,0.0,7690.119588,9284.292049,1.502908938,3.7646161,28.733235200898662,10-01-2021 08:00
225,0.0,0.0,0.0,0.0,7676.512386,9241.146296,1.497900475,3.752070467,28.69533432083196,10-01-2021 09:00
226,0.0,0.0,0.0,0.0,7684.171531,9228.20129,1.496063954,3.747470193,28.69031401576151,10-01-2021 10:00
227,0.0,0.0,0.0,0.0,7685.894287,9258.781731,1.499310169,3.755601593,28.723063696183093,10-01-2021 11:00
228,0.0,0.0,0.0,0.0,7686.300944,9231.787884,1.49706504,3.749977797,28.682272030112888,10-01-2021 12:00
229,0.0,0.0,0.0,0.0,7682.719163,9228.548003,1.496229576,3.747885056,28.688216006769878,10-01-2021 13:00
230,0.0,0.0,0.0,0.0,7678.959098,9225.241008,1.49658048,3.748764032,28.671211625644062,10-01-2021 14:00
231,0.0,0.0,0.0,0.0,7676.675066,9236.621393,1.497617373,3.751361329,28.686705490339175,10-01-2021 15:00
232,0.0,0.0,0.0,0.0,7671.468612,9205.345134,1.495035982,3.744895238,28.638932949736283,10-01-2021 16:00
233,0.0,0.0,0.0,0.0,7674.251067,9217.602039,1.496694182,3.749048842,28.645294090641894,10-01-2021 17:00
234,0.0,0.0,0.0,0.0,7668.484776,9229.811504,1.497949458,3.752193166,28.659200672240022,10-01-2021 18:00
235,0.0,0.0,0.0,0.0,7663.796569,9186.359878,1.493378429,3.740743258,28.611589336457495,10-01-2021 19:00
236,0.0,0.0,0.0,0.0,7669.05481,9225.195723,1.498444482,3.753433144,28.635405275998128,10-01-2021 20:00
237,0.0,0.0,0.0,0.0,7666.764712,9206.252232,1.494968878,3.744727152,28.643040670086222,10-01-2021 21:00
238,0.0,0.0,0.0,0.0,7666.88431,9207.142992,1.495106126,3.745070941,28.64318242268699,10-01-2021 22:00
239,0.0,0.0,0.0,0.0,7666.953423,9230.900622,1.49745646,3.75095826,28.67201885712834,10-01-2021 23:00
240,0.0,0.0,0.0,0.0,7661.033074,9225.458032,1.497313377,3.750599856,28.657851953986874,11-01-2021 00:00
241,0.0,0.0,0.0,0.0,7658.77011,9195.205044,1.493878563,3.741996036,28.629550186177394,11-01-2021 01:00
242,0.0,0.0,0.0,0.0,7654.568096,9218.070908,1.496901851,3.74956903,28.64277694559781,11-01-2021 02:00
243,0.0,0.0,0.0,0.0,7656.747407,9197.310843,1.493870475,3.741975775,28.636261694754815,11-01-2021 03:00
244,0.0,0.0,0.0,0.0,7653.725157,9187.986635,1.490938244,3.734630871,28.663492225535265,11-01-2021 04:00
245,0.0,0.0,0.0,0.0,7539.184701,8916.532734,1.470259043,3.682831822,28.207886719524133,11-01-2021 05:00
246,0.0,0.0,0.0,0.0,7543.043196,8966.476191,1.474729018,3.694028601,28.279906913980586,11-01-2021 06:00
247,0.0,0.0,0.0,0.0,7549.307128,8983.293531,1.477397845,3.70071371,28.281766428532016,11-01-2021 07:00
248,0.0,0.0,0.0,0.0,7541.156898,8959.112601,1.47535573,3.695598444,28.244679373316934,11-01-2021 08:00
249,0.0,0.0,0.0,0.0,7540.721371,8949.255477,1.470975216,3.684625753,28.29762275388515,11-01-2021 09:00
250,0.0,0.0,0.0,0.0,7542.930535,8949.782132,1.471424882,3.685752116,28.29063980686791,11-01-2021 10:00
251,0.0,0.0,0.0,0.0,7552.592118,8992.890636,1.476891393,3.699445106,28.32168931006412,11-01-2021 11:00
252,0.0,0.0,0.0,0.0,7555.154472,8996.067823,1.47443162,3.693283653,28.378960717549358,11-01-2021 12:00
253,0.0,0.0,0.0,0.0,7557.375239,8998.802477,1.475543785,3.6960695,28.366190805098597,11-01-2021 13:00
254,0.0,0.0,0.0,0.0,7554.206127,9012.149598,1.476313147,3.697996664,28.393459236734568,11-01-2021 14:00
255,0.0,0.0,0.0,0.0,7556.401263,9017.410138,1.477200906,3.7002204,28.392959281392287,11-01-2021 15:00
256,0.0,0.0,0.0,0.0,7552.138596,9003.87293,1.474589698,3.69367962,28.400537775580485,11-01-2021 16:00
257,0.0,0.0,0.0,0.0,7555.449924,9036.22138,1.478007523,3.702240883,28.43666223052985,11-01-2021 17:00
258,0.0,0.0,0.0,0.0,7561.034467,9053.877293,1.479616116,3.706270227,28.46124888302693,11-01-2021 18:00
259,0.0,0.0,0.0,0.0,7562.872703,9055.262628,1.477684202,3.701431002,28.50281947402447,11-01-2021 19:00
260,0.0,0.0,0.0,0.0,7702.649505,9391.411094,1.506318356,3.773156304,28.99896414018005,11-01-2021 20:00
261,0.0,0.0,0.0,0.0,7696.328325,9375.828821,1.502690591,3.764069165,29.020741473355994,11-01-2021 21:00
262,0.0,0.0,0.0,0.0,7695.125954,9390.518558,1.505345283,3.770718866,29.01495164383203,11-01-2021 22:00
263,0.0,0.0,0.0,0.0,7697.387655,9377.17256,1.501008464,3.759855627,29.057427888988602,11-01-2021 23:00
