Unnamed: 0,CMP_SPEED_1,POWER_1,FUEL_FLOW_1,CO2_1,CMP_SPEED_2,POWER_2,FUEL_FLOW_2,CO2_2,THERMAL_EFF,DATE_TIME
54,4845.836849,3327.497596,0.843171998,2.075205931,0.0,0.0,0.0,0.0,,03-01-2021 06:00
55,4826.002554,3307.463038,0.841610171,2.071361978,0.0,0.0,0.0,0.0,,03-01-2021 07:00
56,4837.877806,3317.681604,0.842524996,2.073613536,0.0,0.0,0.0,0.0,,03-01-2021 08:00
57,4819.086764,3292.725627,0.840254743,2.068026014,0.0,0.0,0.0,0.0,,03-01-2021 09:00
58,4817.919058,3283.911839,0.838783315,2.064404551,0.0,0.0,0.0,0.0,,03-01-2021 10:00
59,4815.059945,3277.947128,0.839022147,2.064992361,0.0,0.0,0.0,0.0,,03-01-2021 11:00
60,4819.916493,3274.072546,0.836866627,2.05968722,0.0,0.0,0.0,0.0,,03-01-2021 12:00
61,4823.501137,3285.740535,0.840492334,2.068610771,0.0,0.0,0.0,0.0,,03-01-2021 13:00
62,4824.572768,3276.9117,0.839728745,2.066731433,0.0,0.0,0.0,0.0,,03-01-2021 14:00
63,4824.516584,3279.602534,0.840968557,2.069782845,0.0,0.0,0.0,0.0,,03-01-2021 15:00
64,4823.553922,3272.306647,0.839554813,2.066303353,0.0,0.0,0.0,0.0,,03-01-2021 16:00
65,4833.349189,3294.506797,0.842433689,2.073388814,0.0,0.0,0.0,0.0,,03-01-2021 17:00
66,4833.150427,3277.963374,0.839541631,2.06627091,0.0,0.0,0.0,0.0,,03-01-2021 18:00
67,4848.131577,3297.721254,0.84148783,2.071060875,0.0,0.0,0.0,0.0,,03-01-2021 19:00
68,4861.400195,3312.130345,0.844079833,2.077440285,0.0,0.0,0.0,0.0,,03-01-2021 20:00
69,4865.720341,3329.84396,0.847385528,2.085576227,0.0,0.0,0.0,0.0,,03-01-2021 21:00
70,4873.056328,3336.171567,0.848810465,2.089083265,0.0,0.0,0.0,0.0,,03-01-2021 22:00
71,4859.896668,3307.211602,0.843871581,2.076927738,0.0,0.0,0.0,0.0,,03-01-2021 23:00
72,4862.734697,3315.614884,0.845456506,2.080828538,0.0,0.0,0.0,0.0,,04-01-2021 00:00
73,4868.601533,3318.302901,0.846112049,2.082441954,0.0,0.0,0.0,0.0,,04-01-2021 01:00
74,4865.331487,3322.503759,0.847505577,2.085871691,0.0,0.0,0.0,0.0,,04-01-2021 02:00
75,4881.776163,3337.841972,0.849712716,2.091303876,0.0,0.0,0.0,0.0,,04-01-2021 03:00
76,4884.384919,3347.377448,0.851279014,2.095158833,0.0,0.0,0.0,0.0,,04-01-2021 04:00
77,4881.118729,3336.043898,0.848343167,2.087933157,0.0,0.0,0.0,0.0,,04-01-2021 05:00
78,4886.201237,3349.36704,0.851411846,2.095485758,0.0,0.0,0.0,0.0,,04-01-2021 06:00
79,4900.194094,3354.607725,0.851305365,2.095223688,0.0,0.0,0.0,0.0,,04-01-2021 07:00
80,4905.297599,3373.001967,0.853826144,2.101427801,0.0,0.0,0.0,0.0,,04-01-2021 08:00
81,4903.286773,3360.276582,0.853011296,2.099422307,0.0,0.0,0.0,0.0,,04-01-2021 09:00
82,4893.917605,3338.19328,0.848870848,2.08923188,0.0,0.0,0.0,0.0,,04-01-2021 10:00
83,4898.963691,3348.264599,0.849948794,2.091884908,0.0,0.0,0.0,0.0,,04-01-2021 11:00
84,4900.995373,3350.896636,0.850926759,2.094291867,0.0,0.0,0.0,0.0,,04-01-2021 12:00
85,4894.27544,3342.530294,0.850184278,2.09246448,0.0,0.0,0.0,0.0,,04-01-2021 13:00
86,4897.042489,3344.877722,0.850144899,2.092367561,0.0,0.0,0.0,0.0,,04-01-2021 14:00
87,4899.233914,3354.236591,0.852852681,2.099031926,0.0,0.0,0.0,0.0,,04-01-2021 15:00
88,4911.137146,3378.037818,0.855516803,2.105588834,0.0,0.0,0.0,0.0,,04-01-2021 16:00
89,4914.888673,3376.967409,0.855621212,2.105845803,0.0,0.0,0.0,0.0,,04-01-2021 17:00
90,4920.309484,3390.98222,0.857029783,2.109312563,0.0,0.0,0.0,0.0,,04-01-2021 18:00
91,4908.575247,3365.229215,0.853349761,2.100255334,0.0,0.0,0.0,0.0,,04-01-2021 19:00
92,4895.434066,3336.413627,0.849049152,2.089670719,0.0,0.0,0.0,0.0,,04-01-2021 20:00
93,4882.652067,3328.959007,0.84993189,2.091843305,9394.326532,11870.75912,1.552798986,3.821732306,35.566173739090395,04-01-2021 21:00
94,4874.090835,3322.016462,0.848815874,2.089096579,9404.845238,11909.69137,1.554779466,3.826606643,35.63736646494535,04-01-2021 22:00
95,4876.686601,3312.045996,0.846538754,2.083492155,9384.788149,11819.20611,1.546937228,3.80730541,35.54589936899588,04-01-2021 23:00
96,4873.712625,3308.163744,0.846164984,2.082572235,9390.041423,11832.21265,1.547969589,3.809846246,35.56128402968129,05-01-2021 00:00
97,4857.545688,3294.434673,0.845961453,2.082071308,9407.986205,11909.63283,1.555576312,3.828567833,35.61893609787535,05-01-2021 01:00
98,4842.761056,3276.134322,0.843109596,2.075052347,9396.789718,11892.01934,1.553163754,3.82263007,35.62150398143227,05-01-2021 02:00
99,4821.830033,3244.634956,0.838703031,2.064206957,9402.401771,11900.12449,1.552522088,3.821050808,35.660514849207544,05-01-2021 03:00
100,4817.996902,3235.531754,0.836764524,2.059435924,9411.190529,11904.66155,1.551290035,3.818018493,35.7024436358515,05-01-2021 04:00
101,4819.933253,3239.192003,0.836613439,2.059064075,9412.479218,11907.74102,1.550528738,3.816144796,35.72921320442668,05-01-2021 05:00
102,4826.58953,3253.513061,0.839904698,2.067164487,9397.243884,11895.50151,1.552500239,3.820997035,35.64716306426522,05-01-2021 06:00
103,4828.269152,3261.115731,0.840686759,2.069089286,9399.253461,11914.61,1.553511885,3.823486888,35.68117463741484,05-01-2021 07:00
104,4826.19898,3252.332989,0.839038866,2.065033511,9394.467349,11884.16844,1.550521701,3.816127477,35.65864544137371,05-01-2021 08:00
105,4823.265038,3254.020624,0.840220693,2.06794221,9405.187611,11930.24463,1.555126419,3.82746056,35.69090346356724,05-01-2021 09:00
106,4841.032885,3287.184094,0.843327883,2.075589593,9418.061103,11974.75705,1.556552792,3.830971134,35.79124027072138,05-01-2021 10:00
107,4848.601165,3286.436159,0.842134615,2.072652734,9426.063661,11951.71943,1.55318172,3.822674287,35.7999162698615,05-01-2021 11:00
108,4865.99533,3314.998839,0.845598151,2.081177152,9414.519703,11934.73783,1.552255397,3.820394432,35.77038354210298,05-01-2021 12:00
109,4849.370346,3287.250364,0.841710821,2.071609698,9417.55327,11930.18154,1.550969472,3.817229528,35.78637386383602,05-01-2021 13:00
110,4833.407331,3286.311686,0.842852747,2.074420194,9417.554715,12004.20071,1.557911018,3.834313985,35.84796372572507,05-01-2021 14:00
111,4840.053784,3280.157219,0.840751819,2.069249412,9412.483725,11938.34445,1.551293299,3.818026526,35.80338434955077,05-01-2021 15:00
112,4842.082846,3294.28317,0.843012337,2.074812976,9429.07591,12010.58444,1.55699193,3.832051936,35.88819956880828,05-01-2021 16:00
113,4894.808549,3368.730198,0.849941096,2.091865962,9430.946247,11991.59991,1.552574284,3.821179274,35.933426632189104,05-01-2021 17:00
114,4900.775058,3392.432143,0.854097302,2.102095172,9431.529056,12042.31715,1.558268762,3.835194462,35.95353424556111,05-01-2021 18:00
115,4913.244408,3407.595478,0.855053747,2.104449165,9445.434484,12057.78109,1.557881668,3.834241751,36.008648386095295,05-01-2021 19:00
116,4900.019835,3383.450573,0.852062645,2.097087497,9451.381622,12057.81102,1.557587202,3.833517013,36.015545314859395,05-01-2021 20:00
117,4900.259218,3386.63082,0.851636514,2.096038708,9454.78545,12068.97235,1.556871632,3.83175586,36.065451958812275,05-01-2021 21:00
118,4896.180829,3388.553698,0.852208553,2.097446604,9457.917953,12100.27781,1.559419454,3.838026534,36.09992383355578,05-01-2021 22:00
119,4890.107865,3386.911161,0.851579877,2.095899313,9460.794825,12126.03843,1.560274285,3.840130433,36.15695771835847,05-01-2021 23:00
120,4891.923345,3387.623645,0.851765487,2.096356135,9452.939664,12103.75382,1.559028307,3.837063846,36.119353915878435,06-01-2021 00:00
121,4889.003959,3392.774218,0.852498301,2.098159729,9456.147281,12139.18514,1.561509466,3.843170447,36.16752628834467,06-01-2021 01:00
122,4886.381478,3388.186781,0.850641474,2.093589725,9237.113405,11647.67298,1.527712922,3.759990753,35.47082656682807,06-01-2021 02:00
123,4890.411704,3386.694402,0.850493344,2.093225151,9514.467796,12238.9764,1.565610872,3.853264786,36.36931830548716,06-01-2021 03:00
124,4885.9373,3389.390121,0.850813052,2.094012011,9521.065944,12281.23315,1.568258781,3.859781791,36.43326899490283,06-01-2021 04:00
125,4890.536458,3410.547513,0.853662598,2.101025285,9517.27591,12316.648,1.571234734,3.867106175,36.46912560740802,06-01-2021 05:00
126,4896.025765,3410.008593,0.851797523,2.096434982,9508.876072,12262.87658,1.564722236,3.851077683,36.461035206982864,06-01-2021 06:00
127,4897.969801,3420.310977,0.853912539,2.101640435,9519.149976,12311.33106,1.569369259,3.862514887,36.49671369089565,06-01-2021 07:00
128,4898.033051,3419.342832,0.85298736,2.099363394,9517.617985,12301.13603,1.567365767,3.857583913,36.513104160465645,06-01-2021 08:00
129,4906.921396,3431.181447,0.853502935,2.100632323,9528.340104,12315.56491,1.566748859,3.856065586,36.570326898613025,06-01-2021 09:00
130,4897.548262,3430.022763,0.854905558,2.104084445,9525.834834,12356.55432,1.572043288,3.869096179,36.568468645991274,06-01-2021 10:00
131,4901.000385,3434.933345,0.854627972,2.103401251,9739.235181,12830.25334,1.600086519,3.938115879,37.30488088549258,06-01-2021 11:00
132,4897.871652,3425.5736,0.853201288,2.099889914,9732.101543,12798.21629,1.59742835,3.931573623,37.273652310700825,06-01-2021 12:00
133,4890.376445,3418.891466,0.85136359,2.095366991,9738.770964,12821.46659,1.596882484,3.930230141,37.3541312004616,06-01-2021 13:00
134,4889.109264,3427.290648,0.854208402,2.10236861,9747.153815,12881.84018,1.603978468,3.947694702,37.36399151503074,06-01-2021 14:00
135,4896.30543,3437.545643,0.854429701,2.102913269,9766.294527,12918.22331,1.604602151,3.949229704,37.45495758902712,06-01-2021 15:00
136,4891.579983,3435.291744,0.85337833,2.100325646,9752.544354,12897.66658,1.601966155,3.94274202,37.45688876747711,06-01-2021 16:00
137,4885.886264,3436.833291,0.853476815,2.100568037,9756.751343,12937.93298,1.604262527,3.948393824,37.52004494431515,06-01-2021 17:00
138,4876.626909,3417.426484,0.850222906,2.09255955,9775.847022,12959.04719,1.603697797,3.947003919,37.594510178465626,06-01-2021 18:00
139,4873.206992,3412.195803,0.850758425,2.093877565,9786.238922,12988.45173,1.607510588,3.95638792,37.59044219780331,06-01-2021 19:00
140,4873.89792,3411.920049,0.85009816,2.092252527,9770.75368,12945.3491,1.603745794,3.947122047,37.55364774572003,06-01-2021 20:00
141,4871.242295,3412.509297,0.848647799,2.088682913,9773.253835,12956.89856,1.601681372,3.942041113,37.63559843593381,06-01-2021 21:00
142,4861.355461,3400.231191,0.847824975,2.086657787,9777.344873,12978.50661,1.604053311,3.947878906,37.64261766510038,06-01-2021 22:00
143,4862.837911,3401.911967,0.84822518,2.087642768,9768.252243,12957.66497,1.603188977,3.945751616,37.60243079496182,06-01-2021 23:00
144,4867.56998,3407.45105,0.847627807,2.08617252,9763.544803,12935.54862,1.599658141,3.937061559,37.62110644592032,07-01-2021 00:00
145,4870.517474,3421.21034,0.848987829,2.089519791,9766.627067,12971.05202,1.60155963,3.941741485,37.67957364025721,07-01-2021 01:00
146,4886.727086,3452.057179,0.853239715,2.099984487,9770.70857,13002.57968,1.604723642,3.949528718,37.69668536961058,07-01-2021 02:00
147,4894.856453,3465.95668,0.854429482,2.10291273,9771.990153,13007.99273,1.604390521,3.948708844,37.720208974307134,07-01-2021 03:00
148,4897.038786,3464.645699,0.854526472,2.103151441,9783.534608,13020.95353,1.605614079,3.951720251,37.7290190144029,07-01-2021 04:00
149,4899.350907,3469.858078,0.854644553,2.103442062,9771.602512,12995.94794,1.603161889,3.945684946,37.71416309823179,07-01-2021 05:00
150,4894.56452,3464.731014,0.85307175,2.099571096,9769.347138,12992.60911,1.601186971,3.940824299,37.750978861025395,07-01-2021 06:00
151,4896.768779,3471.466341,0.855591027,2.105771512,9776.26666,13027.92956,1.606508806,3.953922344,37.728208483021405,07-01-2021 07:00
152,4891.407029,3461.771474,0.852839022,2.098998306,9771.079949,13002.68406,1.602065416,3.942986319,37.7595366877539,07-01-2021 08:00
153,4890.323632,3463.51273,0.853956841,2.101749471,9771.38478,13018.70472,1.604720028,3.949519823,37.743519599635746,07-01-2021 09:00
154,4899.658534,3473.059194,0.854806539,2.103840738,9768.539009,12996.67572,1.602917847,3.945084312,37.72201736156078,07-01-2021 10:00
155,4901.821736,3486.509901,0.855998832,2.106775198,9640.699181,12736.79188,1.586454156,3.904564053,37.351359846111734,07-01-2021 11:00
156,4932.951951,3536.31637,0.861773123,2.120986821,9632.875314,12724.78665,1.585914986,3.903237053,37.32884035804193,07-01-2021 12:00
157,4939.906163,3536.590615,0.861173518,2.119511079,9640.343766,12707.64135,1.583716812,3.89782693,37.330285737714924,07-01-2021 13:00
158,4925.92751,3519.764969,0.858294028,2.11242411,9633.982424,12703.49864,1.58185212,3.893237571,37.36210671550995,07-01-2021 14:00
159,4920.889609,3503.676275,0.857058689,2.109383707,9636.370691,12687.66089,1.581965502,3.893516624,37.31285203638105,07-01-2021 15:00
160,4911.639055,3505.484095,0.857852922,2.111338464,9652.809724,12774.89322,1.588301735,3.909111295,37.41951553466604,07-01-2021 16:00
161,4915.816816,3509.447222,0.858782273,2.113625774,9663.475942,12793.85012,1.590301106,3.914032125,37.42792837334403,07-01-2021 17:00
162,4910.161384,3508.951095,0.8591096,2.114431387,9645.420801,12779.74401,1.590121662,3.913590479,37.39088053377949,07-01-2021 18:00
163,4910.315507,3506.519637,0.858712793,2.113454769,9645.962605,12772.39111,1.589459079,3.911959737,37.384945293437575,07-01-2021 19:00
164,4920.882957,3520.95338,0.859803288,2.116138685,9633.255707,12735.47552,1.586263321,3.904094371,37.351992627548285,07-01-2021 20:00
165,4917.585081,3506.705027,0.858142873,2.112052089,9632.524317,12706.33487,1.584358447,3.899406115,37.311331288776096,07-01-2021 21:00
166,4928.899841,3528.954314,0.861071028,2.119258833,9622.062185,12698.94749,1.584586932,3.899968462,37.284261851502485,07-01-2021 22:00
167,4922.382464,3510.74553,0.858546367,2.113045164,9621.250979,12669.51295,1.581865903,3.893271492,37.26182714243604,07-01-2021 23:00
168,4916.261869,3503.424569,0.8566511,2.108380552,9616.128955,12658.73453,1.579370441,3.88712969,37.28895207504024,08-01-2021 00:00
169,4905.345385,3486.203094,0.8555721,2.105724931,9630.994401,12694.89218,1.583119997,3.896358055,37.30689235427282,08-01-2021 01:00
170,4906.007973,3489.372754,0.855740538,2.106139487,9631.97798,12702.64266,1.583277517,3.896745744,37.32595501965583,08-01-2021 02:00
171,4914.459089,3501.454264,0.858913085,2.113947727,9631.800775,12709.12863,1.586886607,3.905628397,37.260079094477696,08-01-2021 03:00
172,4907.721125,3494.290513,0.8581261,2.112010807,9633.223351,12721.9074,1.587705451,3.907643727,37.278307491579035,08-01-2021 04:00
173,4909.690858,3488.268733,0.856592043,2.108235202,9622.953598,12668.41387,1.58291969,3.895865062,37.23379075375238,08-01-2021 05:00
174,4910.033869,3495.984564,0.857935726,2.111542261,9617.551708,12680.18464,1.584528371,3.899824331,37.23054981510969,08-01-2021 06:00
175,4922.691692,3507.376768,0.858927261,2.113982617,9601.530929,12618.66127,1.580200184,3.889171843,37.15138992970131,08-01-2021 07:00
176,4909.501278,3483.818896,0.855816705,2.106326948,9612.602241,12631.58087,1.580241413,3.889273316,37.1884570482072,08-01-2021 08:00
177,4905.634313,3477.102461,0.856265673,2.107431945,9617.659854,12646.92536,1.583412934,3.89707903,37.15905487216797,08-01-2021 09:00
178,4907.19753,3476.925694,0.855571711,2.105723972,9625.925511,12654.4645,1.582614702,3.89511443,37.199959576725895,08-01-2021 10:00
179,4899.534108,3466.891393,0.855967382,2.106697793,9612.632348,12637.69675,1.584317226,3.899304663,37.11074541239267,08-01-2021 11:00
180,4892.441826,3458.659358,0.854926753,2.104136608,9616.221312,12653.23329,1.585110233,3.901256404,37.137779868298246,08-01-2021 12:00
181,4882.63798,3428.535223,0.851430778,2.095532353,9597.543263,12566.21595,1.57965976,3.887841758,37.0096395748958,08-01-2021 13:00
182,4883.69471,3432.066432,0.851583763,2.095908878,9590.937466,12555.28846,1.578487507,3.88495662,37.00491731761385,08-01-2021 14:00
183,4881.250159,3433.326813,0.852938343,2.099242755,9603.75922,12606.00187,1.583828062,3.898100738,37.02910590182259,08-01-2021 15:00
184,4880.541483,3428.076758,0.852399843,2.097917405,9601.023956,12587.03321,1.582777381,3.895514814,36.99793071872413,08-01-2021 16:00
185,4876.400922,3412.31747,0.84959907,2.091024171,9589.51295,12526.88088,1.577195612,3.881777023,36.95143251410365,08-01-2021 17:00
186,4881.377258,3417.862608,0.850304138,2.092759478,9589.987218,12521.53215,1.576939918,3.881147711,36.94164394136706,08-01-2021 18:00
187,4874.649149,3397.542202,0.848504963,2.088331368,9585.094572,12483.06668,1.575532844,3.877684637,36.861051634875054,08-01-2021 19:00
188,4857.734804,3371.065303,0.845640599,2.081281626,9588.891311,12489.46599,1.576252237,3.879455198,36.86311624798886,08-01-2021 20:00
189,4848.71719,3371.163939,0.847095665,2.084862818,9599.214554,12561.65879,1.58327252,3.896733445,36.9117988553271,08-01-2021 21:00
190,4842.806494,3345.439612,0.843447783,2.075884689,9589.818698,12486.68683,1.577581447,3.882726637,36.82386091006716,08-01-2021 22:00
191,4836.239931,3346.560178,0.844255688,2.077873098,9595.439051,12536.0563,1.581858534,3.893253357,36.86949457153699,08-01-2021 23:00
192,4840.500484,3345.214047,0.843853539,2.076883332,9602.75151,12527.70637,1.580819106,3.890695129,36.86916325778151,09-01-2021 00:00
193,4847.231447,3345.555462,0.843805065,2.07676403,9616.406591,12528.22019,1.580798317,3.890643962,36.87116031952098,09-01-2021 01:00
194,4843.682982,3341.067766,0.843334492,2.075605859,9601.236071,12496.81175,1.578931931,3.886050432,36.822198267540784,09-01-2021 02:00
195,4845.733697,3341.563866,0.843556311,2.076151797,9601.722858,12491.07771,1.578831341,3.885802862,36.80764768929048,09-01-2021 03:00
196,4846.755004,3341.343153,0.844564227,2.078632471,9605.815853,12499.50977,1.581104812,3.891398305,36.77953311503326,09-01-2021 04:00
197,4850.233396,3347.079216,0.84598905,2.08213923,9606.251145,12506.0256,1.582740971,3.895425201,36.760665127534764,09-01-2021 05:00
198,4851.775,3340.63748,0.845133112,2.080032603,9602.06629,12470.19099,1.580317732,3.88946115,36.71153839217091,09-01-2021 06:00
199,4853.289059,3343.478197,0.846646279,2.083756794,9579.552106,12427.74112,1.579740003,3.888039252,36.59994849778677,09-01-2021 07:00
200,4850.087237,3340.081076,0.8466534,2.08377432,9584.615045,12445.02302,1.58154152,3.892473125,36.609095458432236,09-01-2021 08:00
201,4851.213552,3337.069367,0.845459247,2.080835283,9578.39946,12412.72174,1.578005773,3.883770983,36.59589089083237,09-01-2021 09:00
202,4849.742341,3330.334344,0.844891804,2.079438699,9582.559364,12409.54407,1.578241838,3.884351982,36.58104988679407,09-01-2021 10:00
203,4839.66303,3311.544774,0.842302919,2.073066963,9573.38896,12375.20211,1.575370095,3.87728408,36.54631519160628,09-01-2021 11:00
204,4829.64816,3294.659476,0.841676476,2.071525168,9556.527935,12339.48576,1.575599637,3.877849027,36.43552914560236,09-01-2021 12:00
205,4823.397204,3271.9468,0.838052223,2.062605194,9546.735104,12272.36344,1.569797648,3.863569233,36.37126667600209,09-01-2021 13:00
206,4825.219277,3278.055113,0.839732071,2.06673962,9553.204557,12302.27838,1.573394181,3.872420982,36.37658307733985,09-01-2021 14:00
207,4836.025277,3293.954838,0.841355849,2.070736044,9548.859409,12290.53354,1.572211731,3.869510749,36.3691872503206,09-01-2021 15:00
208,4833.214968,3286.368449,0.840512867,2.068661306,9550.81284,12284.84856,1.571961403,3.868894643,36.35815365695754,09-01-2021 16:00
209,4832.944926,3280.051398,0.8396678,2.066581437,9568.145363,12304.51705,1.573023026,3.871507499,36.39178721799224,09-01-2021 17:00
210,4837.92634,3296.888778,0.843940999,2.077098588,9558.435275,12323.46855,1.578217838,3.884292915,36.32786754071973,09-01-2021 18:00
211,4846.735899,3310.405773,0.844761097,2.079117004,9566.00671,12337.43286,1.577756424,3.883157287,36.37966848369405,09-01-2021 19:00
212,4856.117452,3314.007405,0.844171797,2.077666626,9565.831307,12299.8363,1.573547927,3.872799379,36.36580856942393,09-01-2021 20:00
213,4854.590741,3313.534415,0.846716477,2.083929565,9569.328714,12326.94384,1.579987726,3.888648945,36.29740658567752,09-01-2021 21:00
214,4855.953987,3316.51123,0.846234719,2.082743867,9576.476507,12342.06037,1.579575849,3.887635237,36.35139430665001,09-01-2021 22:00
215,4853.956145,3300.486773,0.842900852,2.074538589,9571.314488,12283.40987,1.573268959,3.872112786,36.323681715981714,09-01-2021 23:00
216,4842.402499,3284.512695,0.842903922,2.074546146,9559.694694,12270.94667,1.575902168,3.878593613,36.2261939282422,10-01-2021 00:00
217,4827.184842,3264.089277,0.840417608,2.068426856,9559.686808,12276.70358,1.576111574,3.879108999,36.238374075549636,10-01-2021 01:00
218,4824.873237,3250.728909,0.83881081,2.06447222,9554.86297,12235.10237,1.573456043,3.872573236,36.17652809133041,10-01-2021 02:00
219,4815.290977,3237.32516,0.83612871,2.057871065,9552.109985,12225.3151,1.570876814,3.866225264,36.20694014260787,10-01-2021 03:00
